Index,Real,Predicted
1.0,1114.16,1118.951375106853
2.0,35.8158,85.30704834592291
3.0,868.7459999999999,879.7438210229386
4.0,948.28,936.4099300262236
5.0,1682.9000000000003,1740.2044636122037
6.0,1134.44,1117.7740648199788
7.0,28.3634,94.796530179044
8.0,838.691,841.9793984520934
9.0,1038.95,1021.7877530607201
10.0,1698.43,1687.4382715451516
11.0,1076.03,1046.757596641601
12.0,43.7686,70.90709546423864
13.0,887.734,875.7721248758054
14.0,848.056,838.205445929409
15.0,1906.4,1846.128342562963
16.0,1110.63,1109.9328076690983
17.0,25.197299999999995,1.0
18.0,833.376,827.4493949467487
19.0,966.946,990.0756601091542
20.0,1599.21,1615.199749419387
21.0,1100.3,1105.1764879857406
22.0,44.227,108.43154658124752
23.0,830.951,824.3916424397268
24.0,912.872,900.7197988910847
25.0,1862.64,1766.3225210160304
26.0,1144.04,1122.839606137301
27.0,22.951,1.0
28.0,799.963,806.8917361089566
29.0,993.776,985.3031723956902
30.0,1393.77,1402.196798030769
31.0,1187.19,1158.8205307092562
32.0,40.1314,17.988618801483767
33.0,909.234,910.8229276776538
34.0,997.327,996.1239009479066
35.0,1665.67,1648.7131029776046
36.0,1254.13,1256.8030694711679
37.0,17.6613,1.0
38.0,897.139,887.631649276465
39.0,905.65,920.8781684151647
40.0,1730.45,1781.0463122883132
41.0,1367.08,1337.3943503947503
42.0,38.591,85.28476374263141
43.0,855.126,854.221215929531
44.0,938.134,958.4191629665879
45.0,1803.94,1721.5136132511716
46.0,1312.28,1302.189702939756
47.0,18.3214,70.39397789445013
48.0,709.054,708.1060168078074
49.0,1048.05,1072.3981094309645
50.0,2236.75,2222.3991826447254
51.0,1948.4000000000003,1965.6389274733463
52.0,35.4427,11.305300921747516
53.0,828.4839999999999,837.2090404439024
54.0,1025.38,1048.4530300136753
55.0,2344.43,2448.3058210442996
56.0,2658.56,2627.1910382131505
57.0,22.1022,42.4743855279429
58.0,726.773,726.7181804513274
59.0,904.469,906.4506774563021
60.0,2275.53,2153.8570272000597
61.0,3180.56,3054.6221396803976
62.0,41.4999,65.41629103974071
63.0,853.331,864.6813532219717
64.0,916.1470000000002,905.8154656894017
65.0,2414.76,2350.1341880929153
66.0,3275.15,3144.6181891932765
67.0,33.9325,1.0
68.0,775.881,775.9335547343886
69.0,946.178,962.7558224656314
70.0,2508.07,2585.4957361038582
71.0,2992.41,2973.860329330591
