Date,Value
2020/8/2,0.032452414
2020/8/3,0.03208006
2020/8/4,0.031910899
2020/8/5,0.031970781
2020/8/6,0.032034973
2020/8/7,0.032408094
2020/8/8,0.0327678
2020/8/9,0.03310181
2020/8/10,0.033460989
2020/8/11,0.033511324
2020/8/12,0.033482721
2020/8/13,0.033261872
2020/8/14,0.033091438
2020/8/15,0.0329213
2020/8/16,0.032780208
2020/8/17,0.032708752
2020/8/18,0.032897261
2020/8/19,0.032689528
2020/8/20,0.032503209
2020/8/21,0.032217209
2020/8/22,0.031896632
2020/8/23,0.031811583
2020/8/24,0.031529096
2020/8/25,0.031145766
2020/8/26,0.030956323
2020/8/27,0.030919572
2020/8/28,0.03088852
2020/8/29,0.031021263
2020/8/30,0.030967602
2020/8/31,0.030929459
2020/9/1,0.030895263
2020/9/2,0.030811783
2020/9/3,0.030545548
2020/9/4,0.030744135
2020/9/5,0.030801505
2020/9/6,0.030748172
2020/9/7,0.030906503
2020/9/8,0.031312218
2020/9/9,0.031605499
2020/9/10,0.031734533
2020/9/11,0.032120718
2020/9/12,0.032338923
2020/9/13,0.032369573
2020/9/14,0.032795329
2020/9/15,0.033221257
2020/9/16,0.03376509
2020/9/17,0.034436276
2020/9/18,0.034378433
2020/9/19,0.033931719
2020/9/20,0.033745159
2020/9/21,0.033403318
2020/9/22,0.03291845
2020/9/23,0.032135098
2020/9/24,0.03127043
2020/9/25,0.030527613
2020/9/26,0.030362142
2020/9/27,0.030619797
2020/9/28,0.030579167
2020/9/29,0.030732843
2020/9/30,0.031338194
2020/10/1,0.031961532
2020/10/2,0.03247994
2020/10/3,0.033004219
2020/10/4,0.033259918
2020/10/5,0.033905764
2020/10/6,0.033576927
2020/10/7,0.03337554
2020/10/8,0.034171109
2020/10/9,0.03465211
2020/10/10,0.034751786
2020/10/11,0.03471353
2020/10/12,0.03399218
2020/10/13,0.034211828
2020/10/14,0.034618192
2020/10/15,0.034271913
2020/10/16,0.03399745
2020/10/17,0.034174552
2020/10/18,0.034138213
2020/10/19,0.034503724
2020/10/20,0.03453438
2020/10/21,0.034614473
2020/10/22,0.034967189
2020/10/23,0.035341227
2020/10/24,0.036153505
2020/10/25,0.037024929
2020/10/26,0.038140185
2020/10/27,0.039382241
2020/10/28,0.039842802
2020/10/29,0.039799495
2020/10/30,0.040213867
2020/10/31,0.040181415
2020/11/1,0.039673627
2020/11/2,0.03833697
2020/11/3,0.036831817
2020/11/4,0.035893252
2020/11/5,0.035317012
2020/11/6,0.034414841
2020/11/7,0.033160971
2020/11/8,0.032512903
2020/11/9,0.033340783
2020/11/10,0.034195152
2020/11/11,0.035330933
2020/11/12,0.035652754
2020/11/13,0.03649203
2020/11/14,0.038089754
2020/11/15,0.039969602
2020/11/16,0.039791388
2020/11/17,0.039569343
2020/11/18,0.039526726
2020/11/19,0.03961293
2020/11/20,0.040158562
2020/11/21,0.040379425
2020/11/22,0.039278872
2020/11/23,0.039208415
2020/11/24,0.039329986
2020/11/25,0.038984613
2020/11/26,0.039278415
2020/11/27,0.037857084
2020/11/28,0.037287746
2020/11/29,0.038128706
2020/11/30,0.038682289
2020/12/1,0.038917361
2020/12/2,0.039080865
2020/12/3,0.039920403
2020/12/4,0.041792337
2020/12/5,0.0428965
2020/12/6,0.043301275
2020/12/7,0.043680934
2020/12/8,0.044182303
2020/12/9,0.044090284
2020/12/10,0.043840404
2020/12/11,0.043939994
2020/12/12,0.044812617
2020/12/13,0.045449743
2020/12/14,0.046882809
2020/12/15,0.048489336
2020/12/16,0.049356377
2020/12/17,0.049683472
2020/12/18,0.049651448
2020/12/19,0.04890957
2020/12/20,0.047870644
2020/12/21,0.044228255
2020/12/22,0.042420767
2020/12/23,0.042072456
2020/12/24,0.041454535
2020/12/25,0.040708974
2020/12/26,0.040377245
2020/12/27,0.040002654
2020/12/28,0.041978762
2020/12/29,0.041691671
2020/12/30,0.042023354
2020/12/31,0.042409237
2021/1/1,0.042631766
2021/1/2,0.042262112
2021/1/3,0.042692152
2021/1/4,0.043133403
2021/1/5,0.044193548
2021/1/6,0.043825405
2021/1/7,0.044002398
2021/1/8,0.043995931
2021/1/9,0.043823315
2021/1/10,0.043639835
2021/1/11,0.043279524
2021/1/12,0.042312243
2021/1/13,0.042045356
2021/1/14,0.0419023
2021/1/15,0.042037117
2021/1/16,0.042286595
2021/1/17,0.043261579
2021/1/18,0.043826456
2021/1/19,0.04501768
2021/1/20,0.046288119
2021/1/21,0.046635253
2021/1/22,0.047003084
2021/1/23,0.046931233
2021/1/24,0.04630111
2021/1/25,0.04677541
2021/1/26,0.047556933
2021/1/27,0.048249867
2021/1/28,0.048960236
2021/1/29,0.047869829
2021/1/30,0.047703053
2021/1/31,0.047740167
2021/2/1,0.047244337
2021/2/2,0.046085833
2021/2/3,0.045203314
2021/2/4,0.044993746
2021/2/5,0.046975931
2021/2/6,0.048288633
2021/2/7,0.04953865
2021/2/8,0.050793914
2021/2/9,0.05181148
2021/2/10,0.052162894
2021/2/11,0.05238821
2021/2/12,0.051030503
2021/2/13,0.050859486
2021/2/14,0.051180372
2021/2/15,0.050595286
2021/2/16,0.050163372
2021/2/17,0.050271623
2021/2/18,0.049990066
2021/2/19,0.050238245
2021/2/20,0.049310869
2021/2/21,0.047658387
2021/2/22,0.047673779
2021/2/23,0.047192655
2021/2/24,0.046298334
2021/2/25,0.045242666
2021/2/26,0.045964818
2021/2/27,0.046485253
2021/2/28,0.046787037
2021/3/1,0.046454609
2021/3/2,0.046845322
2021/3/3,0.047407337
2021/3/4,0.047924995
2021/3/5,0.04696554
2021/3/6,0.04627395
2021/3/7,0.045110672
2021/3/8,0.043322811
2021/3/9,0.042182433
2021/3/10,0.041577759
2021/3/11,0.041940397
2021/3/12,0.042834943
2021/3/13,0.042865601
2021/3/14,0.04330681
2021/3/15,0.044439345
2021/3/16,0.044661313
2021/3/17,0.043896528
2021/3/18,0.04260427
2021/3/19,0.041371464
2021/3/20,0.040908824
2021/3/21,0.0405384
2021/3/22,0.039334147
2021/3/23,0.038806764
2021/3/24,0.038876713
2021/3/25,0.038681718
2021/3/26,0.038610031
2021/3/27,0.038179062
2021/3/28,0.03775769
2021/3/29,0.038431654
2021/3/30,0.038840212
2021/3/31,0.038234118
2021/4/1,0.037941532
2021/4/2,0.036985646
2021/4/3,0.036802229
2021/4/4,0.036502621
2021/4/5,0.035693181
2021/4/6,0.034802827
2021/4/7,0.03481121
2021/4/8,0.03469287
2021/4/9,0.034820707
2021/4/10,0.034884738
2021/4/11,0.035520624
2021/4/12,0.03630163
2021/4/13,0.036924687
2021/4/14,0.03725229
2021/4/15,0.037496232
2021/4/16,0.037697516
2021/4/17,0.037952754
2021/4/18,0.038117871
2021/4/19,0.037683628
2021/4/20,0.036663427
2021/4/21,0.036112363
2021/4/22,0.035874057
2021/4/23,0.035634437
2021/4/24,0.035122184
2021/4/25,0.034651289
2021/4/26,0.034276608
2021/4/27,0.034727436
2021/4/28,0.034623826
2021/4/29,0.034319097
2021/4/30,0.03436173
2021/5/1,0.034661163
2021/5/2,0.034515687
2021/5/3,0.034749857
2021/5/4,0.034854034
2021/5/5,0.03493432
2021/5/6,0.034949302
2021/5/7,0.034776627
2021/5/8,0.034479659
2021/5/9,0.034370338
2021/5/10,0.03394863
2021/5/11,0.033454377
2021/5/12,0.033039567
2021/5/13,0.032899247
2021/5/14,0.03240818
2021/5/15,0.032033088
2021/5/16,0.031914496
2021/5/17,0.031803694
2021/5/18,0.031765214
2021/5/19,0.031791231
2021/5/20,0.032049138
2021/5/21,0.032416102
2021/5/22,0.032483131
2021/5/23,0.032567647
2021/5/24,0.032969187
2021/5/25,0.033394143
2021/5/26,0.033975385
2021/5/27,0.033875676
2021/5/28,0.033840889
2021/5/29,0.033613682
2021/5/30,0.033307018
2021/5/31,0.032901998
2021/6/1,0.032605843
2021/6/2,0.03243061
2021/6/3,0.032490098
2021/6/4,0.032737898
2021/6/5,0.033267633
2021/6/6,0.033390913
2021/6/7,0.033815495
2021/6/8,0.033938099
2021/6/9,0.03374327
2021/6/10,0.033394246
2021/6/11,0.033102823
2021/6/12,0.032814929
2021/6/13,0.032722199
2021/6/14,0.0323032
2021/6/15,0.032211283
2021/6/16,0.032252699
2021/6/17,0.032671118
2021/6/18,0.032631297
2021/6/19,0.032607617
2021/6/20,0.032644085
2021/6/21,0.032937783
2021/6/22,0.032967948
2021/6/23,0.033047012
2021/6/24,0.033173847
2021/6/25,0.03406131
2021/6/26,0.035045112
2021/6/27,0.035090953
2021/6/28,0.034727045
2021/6/29,0.034818847
2021/6/30,0.034755643
2021/7/1,0.034374193
2021/7/2,0.033279563
2021/7/3,0.03243266
2021/7/4,0.032501232
2021/7/5,0.032736731
2021/7/6,0.032509422
2021/7/7,0.032334003
2021/7/8,0.03207603
2021/7/9,0.0322123
2021/7/10,0.031883754
2021/7/11,0.031809625
2021/7/12,0.03177693
2021/7/13,0.031920083
2021/7/14,0.031931015
2021/7/15,0.031902358
2021/7/16,0.032000403
2021/7/17,0.032118232
2021/7/18,0.031685178
2021/7/19,0.031426308
2021/7/20,0.031145897
2021/7/21,0.031097769
2021/7/22,0.031215506
2021/7/23,0.031161832
2021/7/24,0.030999506
2021/7/25,0.031264163
2021/7/26,0.031343581
2021/7/27,0.031292215
2021/7/28,0.031420568
2021/7/29,0.031485355
2021/7/30,0.03148001
2021/7/31,0.031870277
2021/8/1,0.031911242
2021/8/2,0.032313585
2021/8/3,0.03283191
2021/8/4,0.033024927
2021/8/5,0.033209516
2021/8/6,0.033554327
2021/8/7,0.033824012
2021/8/8,0.034160131
2021/8/9,0.034490282
2021/8/10,0.034719055
2021/8/11,0.034644898
2021/8/12,0.034632587
2021/8/13,0.03455065
2021/8/14,0.034380401
2021/8/15,0.034593627
2021/8/16,0.034453811
2021/8/17,0.034355287
2021/8/18,0.034476553
2021/8/19,0.034581249
2021/8/20,0.034663499
2021/8/21,0.034743316
2021/8/22,0.034470335
2021/8/23,0.034357064
2021/8/24,0.033966716
2021/8/25,0.033827053
2021/8/26,0.033500608
2021/8/27,0.033337283
2021/8/28,0.03296869
2021/8/29,0.032611674
2021/8/30,0.03192997
2021/8/31,0.031848426
2021/9/1,0.031965787
2021/9/2,0.031798581
2021/9/3,0.031519843
2021/9/4,0.031567991
2021/9/5,0.031524414
2021/9/6,0.031523296
2021/9/7,0.03148991
2021/9/8,0.031082217
2021/9/9,0.031336386
2021/9/10,0.031648204
2021/9/11,0.031986424
2021/9/12,0.032362867
2021/9/13,0.032921424
2021/9/14,0.033116166
2021/9/15,0.033293979
2021/9/16,0.033434563
2021/9/17,0.033393993
2021/9/18,0.032998954
2021/9/19,0.032856867
2021/9/20,0.032632162
2021/9/21,0.032249949
2021/9/22,0.031904537
2021/9/23,0.031728506
2021/9/24,0.031633394
2021/9/25,0.031864759
2021/9/26,0.032160347
2021/9/27,0.033107847
2021/9/28,0.03415487
2021/9/29,0.035431513
2021/9/30,0.036511077
2021/10/1,0.037381513
2021/10/2,0.037846589
2021/10/3,0.03841099
2021/10/4,0.038200773
2021/10/5,0.038426942
2021/10/6,0.038568494
2021/10/7,0.038380966
2021/10/8,0.038145133
2021/10/9,0.038193834
2021/10/10,0.037931497
2021/10/11,0.037664968
2021/10/12,0.037362259
2021/10/13,0.036828778
2021/10/14,0.037116634
2021/10/15,0.037700763
2021/10/16,0.038294546
2021/10/17,0.03868632
2021/10/18,0.03898612
2021/10/19,0.039577191
2021/10/20,0.040587075
2021/10/21,0.041370735
2021/10/22,0.041680842
2021/10/23,0.041768861
2021/10/24,0.042230168
2021/10/25,0.043296642
2021/10/26,0.043509757
2021/10/27,0.042793183
2021/10/28,0.041713083
2021/10/29,0.041656454
2021/10/30,0.04205088
2021/10/31,0.042712839
2021/11/1,0.04297762
2021/11/2,0.043554867
2021/11/3,0.044543331
2021/11/4,0.045234413
2021/11/5,0.045119475
2021/11/6,0.044651217
2021/11/7,0.044252162
2021/11/8,0.043419202
2021/11/9,0.042476068
2021/11/10,0.042262675
2021/11/11,0.042526886
2021/11/12,0.043744853
2021/11/13,0.044897886
2021/11/14,0.044336173
2021/11/15,0.0445252
2021/11/16,0.045605384
2021/11/17,0.0458995
2021/11/18,0.045339753
2021/11/19,0.045070782
2021/11/20,0.045305255
2021/11/21,0.046357962
2021/11/22,0.046606176
2021/11/23,0.046729816
2021/11/24,0.047810999
2021/11/25,0.049341683
2021/11/26,0.049896946
2021/11/27,0.049933247
2021/11/28,0.05020453
2021/11/29,0.050564911
2021/11/30,0.051443601
2021/12/1,0.051279281
2021/12/2,0.050548177
2021/12/3,0.049723385
2021/12/4,0.05024417
2021/12/5,0.051083114
2021/12/6,0.052303607
2021/12/7,0.05152787
2021/12/8,0.05022837
2021/12/9,0.050230001
2021/12/10,0.050347097
2021/12/11,0.050149544
2021/12/12,0.049104406
2021/12/13,0.047323043
2021/12/14,0.04759265
2021/12/15,0.049224157
2021/12/16,0.05088402
2021/12/17,0.051783696
2021/12/18,0.051683637
2021/12/19,0.052853996
2021/12/20,0.055099045
2021/12/21,0.055878522
2021/12/22,0.055815981
2021/12/23,0.055169031
2021/12/24,0.055129229
2021/12/25,0.055068527
2021/12/26,0.054501292
2021/12/27,0.053069267
2021/12/28,0.0523662
2021/12/29,0.051623696
2021/12/30,0.0501012
