,loss,mape,val_loss,val_mape
0,928.2335815429688,17358.291015625,794.266845703125,15606.4990234375
1,919.1925048828125,16158.5595703125,793.5050048828125,12390.041015625
2,918.7056884765625,11029.013671875,793.3373413085938,7104.251953125
3,918.5610961914062,6602.662109375,793.27783203125,5764.30419921875
4,918.5133056640625,5739.00146484375,793.2503662109375,4647.64208984375
5,918.4918823242188,5297.7080078125,793.2396240234375,3635.01025390625
6,918.48193359375,4135.54931640625,793.2163696289062,3998.06103515625
7,918.4754028320312,4379.43310546875,793.2039184570312,3416.916015625
8,918.4719848632812,3829.268310546875,793.1926879882812,3058.119384765625
9,918.4675903320312,3762.716552734375,793.1790161132812,2976.5302734375
10,918.4647216796875,3258.810791015625,793.1709594726562,4937.2119140625
11,918.4638671875,3943.440673828125,793.1603393554688,2752.325439453125
12,918.4598388671875,3083.58056640625,793.161865234375,4668.56201171875
13,918.4583129882812,3265.30419921875,793.1524047851562,2846.2109375
14,918.4550170898438,3000.442138671875,793.1514282226562,3108.404296875
15,918.4520874023438,2882.85400390625,793.1487426757812,1985.0953369140625
16,918.452392578125,3154.20166015625,793.1480102539062,1944.4632568359375
17,918.4492797851562,2248.143798828125,793.1478271484375,1657.8603515625
18,918.4479370117188,2047.8125,793.1513671875,3348.333984375
19,918.4473266601562,2484.655517578125,793.1473999023438,1769.4110107421875
20,918.4459838867188,2096.5068359375,793.1473388671875,1540.5869140625
21,918.44384765625,1927.7691650390625,793.1471557617188,1541.6573486328125
22,918.4442749023438,1762.1656494140625,793.14697265625,1376.8172607421875
23,918.443359375,1885.3841552734375,793.147705078125,966.4067993164062
24,918.4437255859375,1497.166259765625,793.14697265625,1555.010498046875
25,918.443359375,2038.9029541015625,793.1467895507812,1195.927978515625
26,918.442626953125,1429.11083984375,793.14697265625,1416.9107666015625
27,918.4425048828125,1330.1273193359375,793.14892578125,619.7261962890625
28,918.4426879882812,1305.9810791015625,793.1467895507812,1176.3336181640625
29,918.4423828125,1336.821533203125,793.1490478515625,569.7886962890625
30,918.4420776367188,1088.3546142578125,793.154541015625,3673.700439453125
31,918.443359375,2066.257568359375,793.1466064453125,1147.1478271484375
32,918.442138671875,1462.6634521484375,793.1466064453125,1108.1881103515625
33,918.4417114257812,1134.5279541015625,793.1581420898438,4416.62548828125
34,918.4437255859375,2437.928955078125,793.1466064453125,1250.4329833984375
35,918.44189453125,1525.7822265625,793.1466064453125,1084.1748046875
36,918.442138671875,1413.2872314453125,793.1466064453125,1186.29931640625
37,918.4421997070312,1349.0765380859375,793.1467895507812,902.8777465820312
38,918.4421997070312,1373.6688232421875,793.1466064453125,1200.3485107421875
39,918.4420166015625,1297.266357421875,793.1465454101562,1057.8162841796875
40,918.4420166015625,1261.2392578125,793.1466064453125,935.5262451171875
41,918.4423217773438,1323.59130859375,793.1465454101562,1090.549072265625
42,918.4423217773438,1143.8455810546875,793.1465454101562,880.3819580078125
43,918.4415283203125,1252.038330078125,793.1478271484375,610.2703247070312
44,918.4420166015625,1239.462890625,793.1465454101562,1183.6453857421875
45,918.4417724609375,1207.224853515625,793.1475219726562,634.8450927734375
46,918.4420166015625,1213.067138671875,793.1464233398438,1094.7923583984375
47,918.4415893554688,1181.8118896484375,793.1514282226562,3114.806884765625
48,918.4426879882812,1593.275634765625,793.1464233398438,1086.4989013671875
49,918.4418334960938,1333.7950439453125,793.1464233398438,944.9843139648438
50,918.4418334960938,1309.91650390625,793.1463623046875,1016.8179321289062
51,918.44189453125,1150.116943359375,793.1475219726562,580.1730346679688
52,918.4420166015625,1286.756591796875,793.1464233398438,1081.177734375
53,918.44189453125,1207.5015869140625,793.1464233398438,996.9317626953125
54,918.4417724609375,1192.3017578125,793.1464233398438,959.111328125
55,918.44189453125,1247.0675048828125,793.1464233398438,944.8412475585938
56,918.4420166015625,1104.5262451171875,793.1463623046875,978.1685791015625
57,918.44189453125,1240.8330078125,793.1463623046875,982.113037109375
58,918.4420166015625,1183.126708984375,793.146240234375,1001.6996459960938
59,918.4418334960938,1160.8690185546875,793.1463623046875,1050.4259033203125
60,918.4417114257812,1358.154052734375,793.146240234375,889.5511474609375
61,918.44140625,995.2305297851562,793.153564453125,3664.3779296875
62,918.4427490234375,1615.3280029296875,793.1463623046875,985.4459228515625
63,918.4415893554688,1213.9046630859375,793.146240234375,880.6336669921875
64,918.4417114257812,1135.83984375,793.146240234375,962.7671508789062
65,918.44189453125,1323.678955078125,793.146240234375,958.8446655273438
66,918.4417724609375,1166.207763671875,793.146240234375,931.7349243164062
67,918.4417724609375,1178.1842041015625,793.146240234375,889.3514404296875
68,918.4417724609375,1066.0926513671875,793.146240234375,832.7150268554688
69,918.4417724609375,1200.43994140625,793.146240234375,996.8009033203125
70,918.4414672851562,1043.05029296875,793.1466064453125,659.4371948242188
71,918.4417114257812,1074.3671875,793.146240234375,894.8514404296875
72,918.4415283203125,1024.1278076171875,793.1466064453125,658.3461303710938
73,918.4417724609375,1110.679931640625,793.146240234375,837.9290161132812
74,918.4417114257812,1145.4322509765625,793.146240234375,834.71875
75,918.4414672851562,1074.7745361328125,793.1466064453125,651.2469482421875
76,918.4417724609375,1175.5477294921875,793.1461791992188,896.0974731445312
77,918.4414672851562,992.81103515625,793.1463623046875,761.8998413085938
78,918.4417724609375,1081.048583984375,793.1460571289062,842.6769409179688
79,918.4415283203125,1007.5429077148438,793.1460571289062,802.7211303710938
80,918.4415283203125,1215.050048828125,793.1461791992188,791.8432006835938
81,918.4415893554688,954.662353515625,793.1461791992188,739.2161865234375
82,918.4415893554688,1100.985107421875,793.1460571289062,846.6468505859375
83,918.4415893554688,983.8592529296875,793.1460571289062,770.5642700195312
84,918.4417114257812,1124.603271484375,793.1460571289062,928.8175048828125
85,918.4415283203125,1140.5665283203125,793.1460571289062,732.3045654296875
86,918.4414672851562,919.5536499023438,793.1466064453125,552.53564453125
87,918.4415283203125,1236.58251953125,793.1460571289062,747.537841796875
88,918.4414672851562,1026.18994140625,793.1460571289062,724.9417114257812
89,918.44140625,1016.4677734375,793.1460571289062,751.5189208984375
90,918.4414672851562,1023.8113403320312,793.1460571289062,804.1254272460938
91,918.44140625,1044.374267578125,793.1460571289062,700.4959106445312
92,918.4415893554688,915.0498046875,793.1460571289062,810.408935546875
93,918.4415283203125,944.3733520507812,793.1460571289062,728.0879516601562
94,918.4415283203125,1139.1820068359375,793.1460571289062,694.287109375
95,918.44140625,950.6492919921875,793.1460571289062,797.3795776367188
96,918.4415893554688,1104.91455078125,793.1460571289062,650.5606079101562
97,918.4415893554688,1070.849365234375,793.1460571289062,710.956787109375
98,918.4415893554688,924.652099609375,793.1460571289062,738.3070068359375
99,918.4414672851562,706.9698486328125,793.1487426757812,2432.777587890625
100,918.4418334960938,1152.0113525390625,793.1460571289062,781.39453125
101,918.4414672851562,1080.4658203125,793.1460571289062,760.0785522460938
102,918.4414672851562,968.6940307617188,793.1460571289062,817.4374389648438
103,918.4414672851562,959.4049072265625,793.14599609375,678.9732055664062
104,918.4415893554688,862.55908203125,793.1460571289062,753.968994140625
105,918.4414672851562,874.5675048828125,793.1460571289062,773.2330322265625
106,918.441162109375,800.6716918945312,793.1461791992188,756.2601928710938
107,918.4414672851562,907.5966186523438,793.14599609375,676.2487182617188
108,918.4415283203125,1066.59375,793.1460571289062,739.287353515625
109,918.44140625,981.5795288085938,793.14599609375,690.646728515625
110,918.4414672851562,961.07177734375,793.14599609375,657.659423828125
111,918.4415283203125,968.6921997070312,793.14599609375,696.784423828125
112,918.4414672851562,946.8071899414062,793.14599609375,650.6600341796875
113,918.4414672851562,869.4630126953125,793.1458740234375,693.6151123046875
114,918.4414672851562,1052.7642822265625,793.1458740234375,654.4788208007812
115,918.4413452148438,896.2982177734375,793.14599609375,682.71142578125
116,918.44140625,1025.6741943359375,793.1458740234375,716.9081420898438
117,918.44140625,980.9030151367188,793.1458740234375,702.24755859375
118,918.4414672851562,865.9219360351562,793.1458740234375,656.3384399414062
119,918.4414672851562,824.5667114257812,793.1464233398438,613.4375610351562
120,918.4415283203125,975.244384765625,793.14599609375,753.9261474609375
121,918.4414672851562,958.2955322265625,793.1458740234375,689.6878051757812
122,918.4414672851562,1024.89697265625,793.14599609375,760.6473999023438
123,918.4414672851562,998.3630981445312,793.14599609375,597.2681884765625
124,918.44140625,970.2579956054688,793.1458740234375,609.2329711914062
125,918.44140625,954.9869384765625,793.1458740234375,676.9185180664062
126,918.4415283203125,783.6100463867188,793.1458740234375,722.0293579101562
127,918.44140625,972.2620849609375,793.1458740234375,696.0701293945312
128,918.4413452148438,737.1109619140625,793.147705078125,2049.663818359375
129,918.4415283203125,1725.589111328125,793.1458740234375,725.601806640625
130,918.4413452148438,774.5974731445312,793.146240234375,739.4611206054688
131,918.4412231445312,799.7843627929688,793.146240234375,812.8947143554688
132,918.44140625,1100.6536865234375,793.14599609375,758.2017822265625
133,918.4414672851562,971.126220703125,793.14599609375,734.564453125
134,918.4414672851562,846.5901489257812,793.1460571289062,733.3051147460938
135,918.44140625,1050.216552734375,793.1458740234375,633.2063598632812
136,918.44140625,776.3360595703125,793.146240234375,585.6025390625
137,918.4415283203125,1065.8924560546875,793.1458740234375,672.01123046875
138,918.4414672851562,814.1267700195312,793.14599609375,732.3444213867188
139,918.44140625,936.3152465820312,793.14599609375,620.0867309570312
140,918.441162109375,732.7330932617188,793.148193359375,2208.351806640625
141,918.4415893554688,1525.3634033203125,793.1458740234375,717.119873046875
142,918.4411010742188,920.7989501953125,793.14599609375,783.6058959960938
143,918.4414672851562,848.9124145507812,793.14599609375,740.8626098632812
144,918.4413452148438,969.28759765625,793.1458740234375,703.8850708007812
145,918.4414672851562,1002.30517578125,793.1458740234375,701.2699584960938
146,918.4415283203125,864.7260131835938,793.1458740234375,617.8912963867188
147,918.44140625,868.6193237304688,793.1458740234375,622.4592895507812
148,918.4412231445312,675.0206909179688,793.1477661132812,2088.563232421875
149,918.4415283203125,1278.0955810546875,793.14599609375,770.9345703125
150,918.4412231445312,1028.7586669921875,793.14599609375,847.3431396484375
151,918.44140625,968.8084106445312,793.1458740234375,736.8179321289062
152,918.4413452148438,877.9432983398438,793.1461791992188,795.988037109375
153,918.44140625,859.0989379882812,793.14599609375,758.6907958984375
154,918.4413452148438,844.8128051757812,793.1460571289062,736.59814453125
155,918.4413452148438,1035.635986328125,793.1460571289062,682.5711669921875
156,918.4413452148438,1063.090087890625,793.14599609375,777.730712890625
157,918.4413452148438,1146.0389404296875,793.14599609375,744.6849365234375
158,918.4413452148438,1071.462890625,793.1458740234375,725.7763671875
159,918.4413452148438,920.038818359375,793.14599609375,780.438232421875
160,918.4413452148438,907.0540771484375,793.1458740234375,719.0213012695312
161,918.4411010742188,730.7772827148438,793.1478271484375,2150.690673828125
162,918.4415283203125,1442.0628662109375,793.14599609375,817.9963989257812
163,918.4412231445312,909.1707763671875,793.14599609375,861.5679321289062
164,918.44140625,959.292724609375,793.1458740234375,699.7399291992188
165,918.441162109375,1091.462158203125,793.1458740234375,742.44873046875
166,918.44140625,966.7499389648438,793.1458740234375,716.3820190429688
167,918.4413452148438,908.4586791992188,793.14599609375,851.3784790039062
168,918.4412231445312,1024.513427734375,793.1458740234375,696.2306518554688
169,918.4413452148438,986.7051391601562,793.146240234375,795.3147583007812
170,918.44140625,892.1427001953125,793.1460571289062,791.6021728515625
171,918.4413452148438,1021.845947265625,793.14599609375,741.5050659179688
172,918.4413452148438,737.9485473632812,793.1467895507812,1721.35986328125
173,918.4415283203125,1257.6490478515625,793.14599609375,749.5804443359375
174,918.4413452148438,961.9985961914062,793.1460571289062,842.126220703125
175,918.4413452148438,962.53759765625,793.1458740234375,718.5165405273438
176,918.441162109375,773.9336547851562,793.1473388671875,1910.9656982421875
177,918.4415893554688,1357.9637451171875,793.1458740234375,800.7085571289062
178,918.4413452148438,990.68994140625,793.1458740234375,692.4594116210938
179,918.4413452148438,941.149169921875,793.1460571289062,693.3035278320312
180,918.4411010742188,941.235107421875,793.14599609375,864.1614990234375
181,918.4413452148438,973.1898193359375,793.1458740234375,689.7315063476562
182,918.44140625,882.2769165039062,793.1458740234375,727.8031616210938
183,918.44140625,963.31201171875,793.1458740234375,682.1689453125
184,918.4413452148438,1039.2313232421875,793.1458740234375,701.9421997070312
185,918.4412231445312,871.837890625,793.14599609375,848.6697998046875
186,918.4413452148438,1045.93994140625,793.14599609375,773.859130859375
187,918.4412231445312,986.648193359375,793.1458740234375,699.0787963867188
188,918.4413452148438,977.1336669921875,793.1458740234375,672.4642333984375
189,918.4413452148438,912.7095947265625,793.1458740234375,663.7906494140625
190,918.44140625,903.3230590820312,793.1458740234375,727.8654174804688
191,918.44140625,841.8539428710938,793.1458740234375,782.0001831054688
