Time,Value
265,16659.9
266,304.624
267,8192.79
268,9098.2
269,17458.2
270,17309.2
271,101.106
272,6858.63
273,9227.12
274,13813.8
275,11717.7
276,343.394
277,8376.73
278,8847.53
279,15415.7
280,11723.7
281,153.538
282,7017.53
283,9665.29
284,12710.5
285,11351
286,310.783
287,8033.33
288,9053.98
289,16068
290,12683.4
291,291.647
292,8099.74
293,8931.71
294,14601.2
295,10774.1
296,375.365
297,9172.39
298,8103.31
299,18215.9
300,11709.7
301,369.408
302,8382.36
303,10347.2
304,17112.9
305,10757
306,444.722
307,8555.01
308,9639.35
309,19668.3
310,11095.5
311,176.985
312,7625.6
313,10625.3
314,14901.9
315,11570.4
316,403.839
317,8467.21
318,9697.32
319,16195.8
320,11514.5
321,192.271
322,7989.9
323,9573.47
324,18292.3
325,14055.5
326,411.246
327,8380.84
328,9022.24
329,17348.9
330,11970.2
331,188.72
332,7748.53
333,9835.48
334,20990.9
335,18780.6
336,367.228
337,8015.26
338,9088.35
339,20779.7
340,16832.6
341,148.471
342,6509.25
343,8677.83
344,21832.3
345,29764.4
346,417.257
347,8229.67
348,9413.61
349,24812.2
350,26098.7
351,283.924
352,8936.51
353,9675.04
354,25646
355,28591.2
356,243.923
357,8004.18
358,9575.49
359,24111.3
360,30386.5
361,304.596
362,6969.74
363,5643.03
364,17574.3
365,33809.8
366,338.092
367,7835.26
368,6172.72
369,23915.4
370,30149
371,180.438
372,7987.79
373,9399.07
374,19529.4
375,19380.1
376,282.317
377,8247.04
378,8748.99
379,20107.1
380,20306.1
381,36.2831
382,7377.22
383,9789.5
384,16658.9
385,15212.3
386,302.949
387,8260.14
388,9173.99
389,17603.7
390,19633
391,127.537
392,6740.26
393,9060.19
394,13563.9
395,11193.2
396,338.358
397,8753.94
398,9268.2
399,16148.7
400,12858.7
401,147.321
402,6904.29
403,9855.76
404,12961
405,11412.1
406,329.925
407,8467.49
408,9067.87
409,16092.6
410,12573.5
411,283.598
412,8351.18
413,9054.06
414,14801.3
415,10785.9
416,381.004
417,8824.89
418,8066.06
419,18132.2
420,11284.7
421,358.933
422,8512.22
423,10614.7
424,17555.4
425,10765.1
426,445.285
427,8111.21
428,9754.6
429,19903.5
430,11128.6
431,172.164
432,7725.35
433,10598.1
434,14863.8
435,11538.3
436,377.003
437,9757.86
438,9948.51
439,16615.3
440,11553.8
441,197.176
442,8066.26
443,9406.22
444,17972.7
445,17113.7
446,425.411
447,8434.06
448,9029.72
449,17363.2
450,12976.8
451,201.009
452,7602.19
453,9865.07
454,21054
455,19935.8
456,340.158
457,7853.61
458,9155.45
459,20933.1
460,16555.6
461,162.279
462,7407.74
463,8732.86
464,21970.7
465,30523.8
466,399.693
467,8626.12
468,8844.44
469,23312
470,25035.5
471,289.71
472,8799.32
473,9624.66
474,25512.5
475,29060
476,258.433
477,8059.8
478,9650.65
479,24300.6
480,28614.5
481,332.516
482,6591.7
483,5630.71
484,17536
485,33141.9
486,324.974
487,8104.48
488,6113.78
489,23687
490,28795
491,161.685
492,7964.64
493,9299.05
494,19321.6
495,21115.1
496,299.263
497,8304.85
498,8573.48
499,19703.7
500,18263.3
501,48.0195
502,7163.35
503,9373.62
504,15951.2
505,15507.9
506,299.555
507,8329.88
508,9022.42
509,17312.8
510,20306.7
511,116.451
512,6734.22
513,9251.28
514,13850
515,11271.8
516,327.646
517,8865.91
518,9354.25
519,16298.6
520,13687.8
521,194.471
522,7041.73
523,10102
524,13284.8
525,11561
526,313.535
527,9014.98
528,9088.7
529,16129.6
530,11841.6
531,284.608
532,8186.38
533,9391.41
534,15352.7
535,10780
536,386.397
537,9244.07
538,7895.24
539,17748.2
540,11200.8
541,388.819
542,8361.07
543,10541.2
544,17433.8
545,10749.7
546,436.107
547,8062.81
548,9694.96
549,19781.8
550,11127.5
551,152.362
552,7398.72
553,10448.5
554,14654
555,11711.2
556,377.207
557,9274.86
558,9975.04
559,16659.6
560,11596.1
561,238.416
562,8026.34
563,9525.96
564,18201.5
565,17810.1
566,433.923
567,7565.43
568,9022.24
569,17348.9
570,13789.8
571,183.629
572,7827.06
573,9847.31
574,21016.1
575,19017.7
576,361.212
577,8204.18
578,9067.17
579,20731.3
580,18841
581,165.548
582,7098.4
583,8816.93
584,22182.2
585,30456.9
586,384.26
587,8043.72
588,9339.15
589,24615.9
590,22460.8
591,290.401
592,8767.46
593,9618.44
594,25496
595,29451.5
596,271.627
597,7972.45
598,8992.85
599,22644.2
600,27800.1
601,371.143
602,5616.53
603,5809.29
604,18092.1
605,33120.5
606,355.777
607,8195.74
608,6318.93
609,24481.8
610,28107.3
611,176.852
612,7881.35
613,9336.56
614,19399.5
615,22403.1
616,288.521
617,8648.85
618,8694.14
619,19981
620,16939.3
621,55.5066
622,6816.03
623,9485.74
624,16142
625,16300.5
626,319.994
627,8422.53
628,9152.34
629,17562.1
630,20831.9
631,118.756
632,7219.66
633,9416.01
634,14096.6
635,12667.4
636,313.396
637,8542.47
638,9291.15
639,16188.7
640,14120.4
641,186.121
642,7843.28
643,10441.1
644,13730.8
645,11651.7
646,300.799
647,8976.08
648,9154.67
649,16246.7
650,11701.3
651,297.791
652,8424.37
653,9499.78
654,15529.9
655,10749.8
656,385.886
657,9755.85
658,8051.91
659,18100.4
660,11101
661,355.379
662,8295.24
663,10483
664,17337.6
665,10747.8
666,443.363
667,8360.2
668,9648.47
669,19686.9
670,11150.6
671,162.342
672,7651.47
673,10481.5
674,14700.3
675,11704.1
676,389.658
677,9179.85
678,10010.4
679,16718.7
680,11489.3
681,250.983
682,7821.63
683,9843.36
684,18808
685,18174.8
686,438.374
687,7944.53
688,9347.67
689,17974.6
690,14156.6
691,195.096
692,7716.77
693,9833.5
694,20986.6
695,17664.8
696,313.689
697,11815.7
698,8978.88
699,20529.4
700,22056.6
701,171.216
702,7514.9
703,8867.37
704,22309.1
705,28947.6
706,401.192
707,7988.99
708,9186.7
709,24214.1
710,23921.9
711,303.994
712,8673.31
713,9713.47
714,25747.9
715,29167.6
716,283.436
717,7668.13
718,8933.58
719,22495
720,27127.8
721,348.464
722,5352.36
723,6030.97
724,18782.5
725,33294
726,342.22
727,8364.79
728,6367.67
729,24670.7
730,28201.6
731,153.494
732,7975.92
733,9363.35
734,19455.2
735,20584.5
736,277.507
737,8545.58
738,8581.31
739,19721.7
740,15763.5
741,50.1189
742,6871.54
743,9889.39
744,16828.9
745,14173.2
746,336.008
747,8230.44
748,8997.15
749,17264.3
750,19683.6
751,110.807
752,7082.01
753,9589.52
754,14356.4
755,13184.5
756,318.749
757,8446.36
758,9115.23
759,15882.1
760,13769.6
761,168.861
762,8078.76
763,10645.5
764,13999.6
765,11374.3
766,311.677
767,8701.47
768,9050.51
769,16061.8
770,11590.7
771,290.175
772,8421.75
773,9629.12
774,15741.3
775,10737.5
776,388.436
777,8241.33
778,8193.35
779,18418.3
780,11102.7
781,367.532
782,8167.11
783,10462.5
784,17303.7
785,10745.5
786,435.455
787,8645.1
788,9663.27
789,19717.1
790,11094.1
791,175.827
792,7586.26
793,10866.1
794,15239.6
795,11362.8
796,383.474
797,8858.71
798,10201.5
799,17037.8
800,11571.4
801,261.12
802,7493.13
803,9780.64
804,18688.1
805,16524.6
806,432.785
807,9024.35
808,9358.89
809,17996.2
810,14072.9
811,182.346
812,7637.13
813,10076.1
814,21504.5
815,17502
816,327.986
817,11051.6
818,9088.35
819,20779.7
820,19937.4
821,186.548
822,7289.44
823,8916.29
824,22432.2
825,27126.1
826,401.369
827,8049.62
828,9192.74
829,24230
830,21610.1
831,287.054
832,8260.42
833,9581.95
834,25399.3
835,29279
836,295.548
837,8328.09
838,8660.01
839,21806.1
840,25805
841,352.3
842,6668.86
843,6166.44
844,19204.4
845,32874.1
846,349.822
847,8179.64
848,6417.54
849,24863.9
850,28953.2
851,149.088
852,7981.77
853,9458.02
854,19651.9
855,18117.9
856,290.964
857,8522.47
858,8654.96
859,19891
860,16416
861,53.6175
862,6701.66
863,9681.45
864,16475.1
865,12519.7
866,325.758
867,7773.68
868,8952.04
869,17177.8
870,16845.5
871,125.393
872,7406.97
873,9804.77
874,14678.6
875,14037.3
876,322.613
877,8774.23
878,9228.05
879,16078.7
880,13615.6
881,184.221
882,8313.84
883,10808.1
884,14213.4
885,11333.7
886,318.635
887,8989.8
888,9133.84
889,16209.7
890,11768.6
891,305.755
892,8128.42
893,9810.9
894,16038.5
895,10747.9
896,387.149
897,7936.73
898,8349.62
899,18769.6
900,11087.9
901,337.396
902,8583.63
903,10450.9
904,17284.6
905,10746.9
906,434.881
907,8454.69
908,9675.38
909,19741.8
910,11070.2
911,174.553
912,7730.02
913,11070
914,15525.6
915,11346.7
916,403.721
917,8295.48
918,10215.6
919,17061.4
920,11629.1
921,224.244
922,7948.22
923,9567.77
924,18281.4
925,15504.4
926,389.424
927,9067
928,9269.12
929,17823.6
930,13448.7
931,179.359
932,7836.8
933,10089.9
934,21533.9
935,16582.5
936,341.14
937,11307.6
938,9289.65
939,21239.9
940,18613.9
941,199.827
942,7169.67
943,9030.93
944,22720.6
945,26263.1
946,425.04
947,7527.3
948,9142.2
949,24096.8
950,20197.6
951,294.067
952,8277.13
953,9487.46
954,25148.8
955,29280.9
956,302.536
957,8508.47
958,8593.14
959,21637.7
960,27175.1
961,361.891
962,7160.91
963,6228.02
964,19396.2
965,31736.8
966,346.366
967,8096.78
968,6566.02
969,25439.2
970,29141.7
971,149.993
972,8249.96
973,9497.32
974,19733.5
975,16248.8
976,294.945
977,8571.97
978,8614.22
979,19797.4
980,14850.2
981,46.4918
982,7059.25
983,9400.12
984,15996.3
985,12285.5
986,343.771
987,8108.29
988,8737.31
989,16765.7
990,13683.8
991,123.473
992,7270.94
993,9908
994,14833.2
995,13830.8
996,315.751
997,8752.73
998,9394.41
999,16368.6
1000,13501.5
1001,182.134
1002,8395.09
1003,10970.7
1004,14427.3
1005,11309.9
1006,340.741
1007,9338.33
1008,9203.29
1009,16332.9
1010,11856.9
1011,294.465
1012,8112.84
1013,10052.6
1014,16433.7
1015,10758.5
1016,388.659
1017,8522.2
1018,8498.55
1019,19104.4
1020,11012.6
1021,337.196
1022,8404.23
1023,10467.1
1024,17311.3
1025,10779.5
1026,445.674
1027,8517.7
1028,9490.27
1029,19364.1
1030,11056.3
1031,205.253
1032,7701.48
1033,11279.8
1034,15819.8
1035,11351.4
1036,392.682
1037,8137.9
1038,10307.6
1039,17215.1
1040,11595.7
1041,212.247
1042,7819.63
1043,9216.16
1044,17609.5
1045,18189.7
1046,367.052
1047,8945.74
1048,9209.27
1049,17708.5
1050,13488.1
1051,186.434
1052,7955.09
1053,10135.3
1054,21630.8
1055,15770.5
1056,343.373
1057,10382.8
1058,9411.49
1059,21518.5
1060,21098
1061,232.181
1062,6948.1
1063,9092.08
1064,22874.5
1065,26142.3
1066,397.729
1067,7358.08
1068,9300.98
1069,24515.3
1070,21906.3
1071,289.153
1072,9425.52
1073,9451.58
1074,25053.7
1075,30689.7
1076,309.831
1077,8314.47
1078,8497.39
1079,21396.6
1080,27697.9
1081,350.347
1082,7290.68
1083,6209.55
1084,19338.7
1085,30037.5
1086,354.849
1087,8811.63
1088,6573.95
1089,25469.9
1090,28405.7
1091,150.98
1092,8278.32
1093,9357.99
1094,19444
1095,15046.4
1096,302.743
1097,8439.32
1098,8567.21
1099,19689.3
1100,14253.5
1101,53.164
1102,7183.96
1103,9493.9
1104,16155.9
1105,11942.1
1106,333.773
1107,8450.35
1108,8769.79
1109,16828.1
1110,12947
1111,124.196
1112,7460.09
1113,9890.43
1114,14806.9
1115,12964.8
1116,327.692
1117,8748.43
1118,9627.69
1119,16775
1120,13444.3
1121,211.991
1122,8397.09
1123,11007.9
1124,14476.1
1125,11263.3
1126,337.234
1127,8433.46
1128,9199.81
1129,16326.8
1130,11738.4
1131,310.118
1132,7983.45
1133,10044.7
1134,16420.8
1135,10751.4
1136,393.595
1137,8891.2
1138,8012.51
1139,18011.8
1140,10997.6
1141,354.432
1142,8131.47
1143,10524.1
1144,17405.5
1145,10758
1146,431.433
1147,8498.26
1148,9379.98
1149,19139.1
1150,11061.2
1151,129.866
1152,8017.03
1153,10730.1
1154,15049
1155,11384.9
1156,403.924
1157,8358.61
1158,10187.3
1159,17014.2
1160,11509.4
1161,194.765
1162,7852.93
1163,8993.78
1164,17184.6
1165,18488.1
1166,381.702
1167,8968.5
1168,9310.27
1169,17902.7
1170,13716.3
1171,187.543
1172,7915.33
1173,10257.6
1174,21891.8
1175,15290.9
1176,368.301
1177,9355.33
1178,9423.85
1179,21546.8
1180,24278.4
1181,235.002
1182,6972.98
1183,9087.49
1184,22862.9
1185,28113.7
1186,409.367
1187,7760.24
1188,9203.01
1189,24257.1
1190,26096
1191,286.404
1192,9731.42
1193,9380.48
1194,24865.2
1195,32012.2
1196,319.212
1197,8208.66
1198,8339.33
1199,20998.6
1200,25190.4
1201,352.192
1202,7893.93
1203,6284.67
1204,19572.6
1205,29395
1206,344.87
1207,8528.61
1208,6533.15
1209,25311.8
1210,26922.7
1211,160.101
1212,8143.66
1213,9384.78
1214,19499.7
1215,15331
1216,287.631
1217,8183.4
1218,8546.84
1219,19642.5
1220,18621.8
1221,47.563
1222,6982.96
1223,9440.9
1224,16065.7
1225,13304.3
1226,330.925
1227,8568.93
1228,8989.94
1229,17250.5
1230,15053.5
1231,133.082
1232,7270.93
1233,10079.3
1234,15089.7
1235,12905.7
1236,321.161
1237,8772.09
1238,9520.61
1239,16588.5
1240,12423.1
1241,202.022
1242,8152.76
1243,10910.3
1244,14347.8
1245,11288.5
1246,348.061
1247,8338.69
1248,9321.34
1249,16542.4
1250,11864.9
1251,289.283
1252,8403.72
1253,9999.13
1254,16346.2
1255,10772.7
1256,381.969
1257,8755.84
1258,7973.6
1259,17924.4
1260,11068.1
1261,340.438
1262,8191.95
1263,10439.6
1264,17265.8
1265,10752.1
1266,445.382
1267,7943.89
1268,9535.18
1269,19455.8
1270,11138.1
1271,142.476
1272,8261.61
1273,10450.5
1274,14656.7
1275,11320
1276,389.298
1277,9040.17
1278,10272.2
1279,17156
1280,11762.4
1281,186.038
1282,7968.1
1283,9383.41
1284,17929.1
1285,16512.8
1286,377.81
1287,8872.77
1288,9351.41
1289,17981.8
1290,13296.3
1291,195.195
1292,7657.76
1293,10433.2
1294,22266.5
1295,15522.9
1296,350.072
1297,8632.87
1298,9469.76
1299,21651.7
1300,26522.6
1301,268.5
1302,7150.38
1303,8998.83
1304,22639.9
1305,29104.9
1306,393.14
1307,7722.39
1308,9114.06
1309,24022.6
1310,29871.1
1311,304.387
1312,9137.72
1313,9224.87
1314,24452.7
1315,31256
1316,326.394
1317,8130.38
1318,8149.35
1319,20520.3
1320,22958.2
1321,341.324
1322,7904.97
1323,6405.37
1324,19948.5
1325,29908.8
1326,349.535
1327,8353.7
1328,6372.2
1329,24688.2
1330,28504.6
1331,134.233
1332,7875.73
1333,9329.41
1334,19384.7
1335,16264.6
1336,302.402
1337,8172.25
1338,8426.17
1339,19365.2
1340,23924.4
1341,49.1852
1342,7108.82
1343,9652.91
1344,16426.5
1345,15334.9
1346,342.847
1347,8556.59
1348,9112.64
1349,17485.9
1350,13894.1
1351,127.934
1352,7360.83
1353,9993.66
1354,14961.4
1355,13705.7
1356,355.71
1357,8613.62
1358,9377.2
1359,16338.6
1360,11877.5
1361,223.535
1362,7945.69
1363,10406.3
1364,13685
1365,11278.7
1366,341.981
1367,8935.2
1368,9399.47
1369,16681.1
1370,11890.4
1371,283.097
1372,8200.13
1373,10186.4
1374,16652.3
1375,10769.7
1376,395.659
1377,8698.57
1378,8126.82
1379,18268.8
1380,11447.9
1381,346.976
1382,8030.24
1383,10304.6
1384,17042.5
1385,10747.9
1386,442.554
1387,7974.53
1388,9669.35
1389,19729.5
1390,11101.3
1391,185.064
1392,7891.13
1393,10638.9
1394,14921
1395,11353.8
1396,385.535
1397,8960.46
1398,10228
1399,17082.1
1400,12045.7
1401,188.291
1402,7794.07
1403,9468.94
1404,18092.5
1405,14763.3
1406,379.574
1407,8740.76
1408,9400.04
1409,18075.3
1410,13369.4
1411,167.422
1412,7856.21
1413,10283.3
1414,21946.5
1415,19569.1
1416,348.984
1417,8788.11
1418,9309.07
1419,21284.4
1420,27614.5
1421,272.01
1422,7175.3
1423,9107.36
1424,22912.9
1425,29357.6
1426,380.172
1427,7753.18
1428,9223.99
1429,24312.4
1430,29843.2
1431,298.415
1432,9006.13
1433,9161.55
1434,24284.9
1435,32088.6
1436,340.385
1437,7683.77
1438,7976.09
1439,20084
1440,26290.8
1441,351.143
1442,7863.68
1443,6356.1
1444,19795.1
1445,31453.3
1446,338.84
1447,8358.52
1448,6458.34
1449,25022
1450,31505.7
1451,141.811
1452,7886.2
1453,9502.67
1454,19744.7
1455,16063.4
1456,295.349
1457,8705.23
1458,8455.94
1459,19433.6
1460,20904.8
1461,53.1814
1462,7045.21
1463,9775.23
1464,16634.6
1465,16067.4
1466,333.373
1467,8536.57
1468,9247.98
1469,17745.6
1470,13722.5
1471,138.308
1472,7205.09
1473,9778.41
1474,14639.2
1475,13648.6
1476,345.12
1477,8120.44
1478,9314.1
1479,16228.6
1480,11893.5
1481,199.482
1482,8537.33
1483,10717.5
1484,14094.3
1485,11354.8
1486,336.101
1487,8792.25
1488,9521
1489,16896.8
1490,11562.5
1491,293.328
1492,8192.8
1493,10528.1
1494,17210.9
1495,10760.6
1496,395.506
1497,8617.61
1498,8409.39
1499,18904
1500,11560.5
1501,334.417
1502,8182.31
1503,10234.2
1504,16926.1
1505,10755.6
1506,443.042
1507,8168.92
1508,9634.79
1509,19659
1510,11079.6
1511,177.835
1512,8328.2
1513,10629.1
1514,14907.3
1515,11448
1516,391.01
1517,8944.16
1518,9994.5
1519,16692.1
1520,11823.5
1521,182.648
1522,7764.5
1523,9672.31
1524,18481.1
1525,14026
1526,400.348
1527,7426.2
1528,9398.17
1529,18071.7
1530,13605.2
1531,186.143
1532,8038.27
1533,10267.5
1534,21912.8
1535,23000
1536,345.909
1537,9506.08
1538,9406.19
1539,21506.4
1540,27538.8
1541,266.452
1542,7219.52
1543,9043.16
1544,22751.4
1545,31080.7
1546,366.933
1547,7692.75
1548,9159.47
1549,24142.3
1550,27897.6
1551,309.509
1552,8667.72
1553,9028.39
1554,23931.9
1555,30587.4
1556,346.502
1557,7545.81
1558,7878.82
1559,19839.1
1560,34557.7
1561,320.853
1562,7543.2
1563,6379.5
1564,19868
1565,31512.7
1566,328.81
1567,8459
1568,6448.14
1569,24982.5
1570,32912
1571,125.425
1572,7705.34
1573,9461.59
1574,19659.3
1575,15872.6
1576,289.575
1577,8633.45
1578,8440.27
1579,19397.6
1580,17328.3
1581,51.6308
1582,7084.19
1583,9856.78
1584,16773.4
1585,16696.9
1586,350.766
1587,8256.74
1588,9266.02
1589,17780.3
1590,14346.6
1591,126.512
1592,7183.47
1593,9622.47
1594,14405.7
1595,14039.2
1596,353.055
1597,8435.5
1598,9195.54
1599,16022.1
1600,11341.7
1601,199.809
1602,8322.11
1603,10891.7
1604,14323.4
1605,11306.7
1606,341.926
1607,8819.01
1608,9604.33
1609,17044.7
1610,11655.2
1611,293.78
1612,8424.63
1613,10608.5
1614,17342.4
1615,10755.9
1616,402.755
1617,8302.99
1618,8477.47
1619,19057.1
1620,11389.9
1621,344.136
1622,8161.37
1623,10012
1624,16558.6
1625,10786.3
1626,434.04
1627,8574.01
1628,9710.97
1629,19814.4
1630,11122.1
1631,138.751
1632,9231.72
1633,10586.4
1634,14847.4
1635,11371
1636,386.588
1637,8996.4
1638,9845.91
1639,16444
1640,11633.4
1641,190.774
1642,7305.01
1643,9708.42
1644,18550.1
1645,13489.2
1646,381.031
1647,7629.6
1648,9207.4
1649,17704.9
1650,13456.8
1651,174.688
1652,7760.68
1653,10437.1
1654,22274.9
1655,22644.1
1656,341.731
1657,9194.13
1658,9558.05
1659,21853.6
1660,25501.4
1661,281.455
1662,7213.33
1663,9104.31
1664,22905.2
1665,31197
1666,357.736
1667,7199.88
1668,9221.19
1669,24305
1670,28484.2
1671,302.441
1672,8136.1
1673,8951.07
1674,23727
1675,29064.6
1676,349.531
1677,7935.57
1678,7945.69
1679,20007.5
1680,38617
1681,308.294
1682,7230.56
1683,6443.54
1684,20067.4
1685,31253.8
1686,348.344
1687,8276.54
1688,6620.42
1689,25649.9
1690,32291.3
1691,114.696
1692,7771.22
1693,9425.87
1694,19585.1
1695,15312.5
1696,305.289
1697,9452.9
1698,8394.83
1699,19293.2
1700,20075.6
1701,56.319
1702,6781.98
1703,9622.33
1704,16374.5
1705,18107.4
1706,341.995
1707,7953.18
1708,9143.32
1709,17544.8
1710,14212.5
1711,145.996
1712,7306.5
1713,9519.24
1714,14251.2
1715,13417.1
1716,341.42
1717,8957.54
1718,9237.61
1719,16095.4
1720,11546.8
1721,216.88
1722,8353.35
1723,11242.5
1724,14784.6
1725,11215.6
1726,343.766
1727,9015.47
1728,9616.49
1729,17066.2
1730,11594.1
1731,309.711
1732,8185.25
1733,10727.1
1734,17536.2
1735,10775.4
1736,398.698
1737,7977.08
1738,8573.61
1739,19273.2
1740,11229.2
1741,325.197
1742,8173.91
1743,9907.1
1744,16385.1
1745,10786
1746,438.231
1747,8753.53
1748,9618.69
1749,19626.1
1750,11125
1751,162.537
1752,8756.99
1753,10516.5
1754,14749.4
1755,11420.3
1756,404.602
1757,8543.34
1758,9826.45
1759,16411.5
1760,11693.1
1761,168.974
1762,7655.4
1763,9619.09
1764,18379.4
1765,12920.3
1766,401.161
1767,8237.65
1768,9022.24
1769,17348.9
1770,13885.1
1771,175.548
1772,7857.09
1773,10506.2
1774,22422.2
1775,19223.9
1776,353.339
1777,8970.09
1778,9835.27
1779,22487.5
1780,23428.5
1781,280.795
1782,6950.25
1783,9159.34
1784,23043.7
1785,30295.1
1786,415.97
1787,6840.65
1788,9276.59
1789,24451
1790,34740.4
1791,306.628
1792,7942.53
1793,8910.07
1794,23618.3
1795,30018.1
1796,349.261
1797,7912.62
1798,7968.49
1799,20064.9
1800,37196.2
1801,381.892
1802,8036.66
1803,6490.34
1804,20213.2
1805,31485.4
1806,340.192
1807,8241.24
1808,6610.22
1809,25610.4
1810,28986.5
1811,112.043
1812,8272.61
1813,9299.05
1814,19321.6
1815,17875.8
1816,302.141
1817,8397.44
1818,8554.67
1819,19660.5
1820,23073.8
1821,49.9403
1822,6673.07
1823,9389.93
1824,15979
1825,18145
1826,349.688
1827,8106.7
1828,9134.29
1829,17527.5
1830,13376.7
1831,135.387
1832,8231.65
1833,9286.42
1834,13902.6
1835,12204.4
1836,316.518
1837,8667.25
1838,9180.24
1839,15995.4
1840,11562.5
1841,215.138
1842,10030.8
1843,11342.4
1844,14916
1845,11187
1846,353.025
1847,8468.65
1848,9790.1
1849,17374.3
1850,11560
1851,288.392
1852,8140.18
1853,10723.7
1854,17530.7
1855,10787.5
1856,386.902
1857,8602.64
1858,8574.94
1859,19276.1
1860,11160.2
1861,319.903
1862,8328.06
1863,10040.5
1864,16605.7
1865,10749.9
1866,444.459
1867,8636.58
1868,9693.5
1869,19778.8
1870,11125.8
1871,200.045
1872,8659.32
1873,10636.9
1874,14918.2
1875,11420
1876,393.672
1877,8293.39
1878,9769.85
1879,16316.9
1880,11702.8
1881,181.928
1882,7974.3
1883,9231.36
1884,17638.6
1885,14634.9
1886,379.319
1887,9109.07
1888,8936.21
1889,17183.4
1890,14081.1
1891,190.873
1892,8004.94
1893,10604.8
1894,22632.7
1895,20498.1
1896,347.921
1897,8998.71
1898,9524.5
1899,21776.9
1900,25070.2
1901,294.761
1902,6144.75
1903,9142.52
1904,23001.4
1905,32845.2
1906,402.463
1907,6932
1908,9259.57
1909,24406.2
1910,39430.1
1911,283.239
1912,8055.07
1913,8862.64
1914,23492.6
1915,30533.1
1916,353.801
1917,7888.51
1918,7963.93
1919,20053.4
1920,35772.5
1921,366.99
1922,7940.84
1923,6659.07
1924,20738.6
1925,32755
1926,349.673
1927,8023.84
1928,6584.15
1929,25509.4
1930,25930.9
1931,99.119
1932,7391.53
1933,9422.29
1934,19577.7
1935,22404.8
1936,315.887
1937,8540.52
1938,8653.4
1939,19887.4
1940,23940.9
1941,56.6123
1942,6845.48
1943,9444.97
1944,16072.6
