Time,Value
1995,492.23
1996,489.367
1997,487.704
1998,486.376
1999,487.399
2000,489.077
2001,496.439
2002,519.277
2003,549.089
2004,554.526
2005,549.091
2006,532.419
2007,512.834
2008,482.871
2009,453.397
2010,430.441
2011,426.724
2012,429.344
2013,437.436
2014,446.9
2015,455.643
2016,452.164
2017,445.939
2018,453.074
2019,461.033
2020,469.329
2021,472.449
2022,472.527
2023,476.423
2024,477.64
2025,470.22
2026,460.627
2027,450.801
2028,447.387
2029,450.169
2030,451.127
2031,449.103
2032,446.734
2033,445.131
2034,437.539
2035,431.957
2036,424.396
2037,416.654
2038,415.001
2039,415.647
2040,422.756
2041,439.519
2042,450.016
2043,458.747
2044,466.864
2045,480.161
2046,495.611
2047,508.17
2048,514.107
2049,511.677
2050,509.327
2051,512.05
2052,510.18
2053,507.997
2054,503.667
2055,500.986
2056,505.039
2057,509.569
2058,513.166
2059,515.836
2060,518.673
2061,518.936
2062,510.249
2063,501.137
2064,494.803
2065,486.583
2066,474.046
2067,449.884
2068,429.547
2069,417.291
2070,412.437
2071,406.786
2072,399.263
2073,399.407
2074,410.289
2075,412.151
2076,414.9
2077,417.147
2078,426.86
2079,435.297
2080,446.916
2081,453.819
2082,468.163
2083,482.634
2084,489.931
2085,486.921
2086,486.567
2087,484.264
2088,487.713
2089,487.836
2090,482.476
2091,478.771
2092,476.109
2093,477.157
2094,468.39
2095,455.531
2096,453.394
2097,458.491
2098,467.326
2099,479.199
2100,485.516
2101,492.78
2102,503.103
2103,504.274
2104,504.557
2105,502.854
2106,497.674
2107,495.739
2108,498.201
2109,495.549
2110,495.107
2111,498.357
2112,494.201
2113,491.401
2114,486.05
2115,479.469
2116,478.381
2117,478.859
2118,472.866
2119,475.823
2120,481.931
2121,487.544
2122,490.729
2123,493.197
2124,496.43
2125,501.027
2126,500.337
2127,499.29
2128,502.891
2129,509.287
2130,517.564
2131,523.759
2132,529.331
2133,538.106
2134,541.407
2135,539.619
2136,540.876
2137,533.879
2138,526.213
2139,518.334
2140,512.676
2141,511.79
2142,571.801
2143,577.7
2144,577.253
2145,581.41
2146,585.117
2147,586.88
2148,584.781
2149,525.341
2150,516.184
2151,515.449
2152,512.539
2153,512.193
2154,516.117
2155,523.144
2156,529.956
2157,539.709
2158,550.853
2159,553.084
2160,559.7
2161,562.15
2162,558.793
2163,551.569
2164,547.493
2165,543.19
2166,547.686
2167,545.053
2168,538.524
2169,536.847
2170,539.15
2171,538.966
2172,536.863
2173,527.394
2174,530.301
2175,535.591
2176,540.226
2177,540.541
2178,538.974
2179,539.144
2180,546.563
2181,545.779
2182,545.661
2183,544.939
2184,542.984
2185,540.774
2186,540.874
2187,535.31
2188,533.396
2189,530.383
2190,514.14
2191,1914.07
2192,1911.4
2193,1963.19
2194,1992.31
2195,2022.34
2196,2091.9
2197,2158.31
2198,2113.96
2199,2048.09
2200,2013.05
2201,1997.86
2202,1961.45
2203,1889.32
2204,1951.78
2205,2172.07
2206,2302.75
2207,2346.13
2208,2442.61
2209,2535.85
2210,2573.53
2211,2476.77
2212,2315.97
2213,2209.01
2214,2096.13
2215,1968.21
2216,1913.96
2217,1954.02
2218,1981.91
2219,1988.05
2220,2017.18
2221,2030.5
2222,2012.15
2223,1972.11
2224,1925.3
2225,1897.1
2226,1965.01
2227,2099.76
2228,2110.8
2229,2125.35
2230,2112.92
2231,2073.24
2232,2140.1
2233,2223.24
2234,2125.42
2235,2132.42
2236,2202.9
2237,2209.34
2238,2303.46
2239,2339.16
2240,2218.99
2241,2191.2
2242,2161.09
2243,2049.21
2244,2016.98
2245,1889.7
2246,1785.16
2247,1787.17
2248,1855.17
2249,1920.84
2250,1890.43
2251,1896.31
2252,1877.36
2253,1857.77
2254,1781.06
2255,1671.76
2256,1687.4
2257,1697.13
2258,1728.47
2259,1696.51
2260,1632.69
2261,1639.11
2262,1746.63
2263,1789.82
2264,1811.26
2265,1783.47
2266,1774.28
2267,1776.94
2268,1816.22
2269,1797.83
2270,1776.16
2271,1789.04
2272,1790.93
2273,1782.68
2274,1784.57
2275,1701.17
2276,1655.45
2277,1658.12
2278,1653.08
2279,1638.37
2280,1634.11
2281,1625.29
2282,1616.3
2283,1562.57
2284,1521.23
2285,1492.79
2286,1503.81
2287,1542.79
2288,1563.28
2289,1571.31
2290,1557.7
2291,1518.44
2292,1505.2
2293,1511.42
2294,1506.88
2295,1512.47
2296,1505.44
2297,1524.39
2298,1591
2299,1636.31
2300,1634.78
2301,1608.21
2302,1564.95
2303,1550.63
2304,1575.85
2305,1555.41
2306,1493.44
2307,1462.91
2308,1456.09
2309,1441.06
2310,1413.2
2311,1361.75
2312,1369.32
2313,1403.54
2314,1404.41
2315,1415.4
2316,1511.52
2317,1601.86
2318,1642
2319,1649.87
2320,1659.31
2321,1637.04
2322,1599.74
2323,1503.9
2324,1412.31
2325,1358.18
2326,1307.93
2327,1246.29
2328,1194.01
2329,1109.27
2330,1056.5
2331,1084.68
2332,1119.15
2333,1067.55
2334,996.51
2335,958.436
2336,956.64
2337,923.671
2338,867.43
2339,846.489
2340,871.037
2341,893.28
2342,885.729
2343,871.614
2344,860.376
2345,835.734
2346,767.127
2347,716.601
2348,706.926
2349,721.787
2350,721.833
2351,739.883
2352,742.016
2353,749.367
2354,736.254
2355,705.607
2356,682.103
2357,679.386
2358,656.296
2359,618.074
2360,590.59
2361,581.844
2362,577.273
2363,575.751
2364,575.959
2365,576.221
2366,575.101
2367,577.963
2368,578.953
2369,567.717
2370,556.469
2371,545.499
2372,538.423
2373,534.327
2374,523.616
2375,512.58
2376,513.724
2377,513.616
2378,513.167
2379,508.436
2380,499.799
2381,491.801
2382,489.199
2383,487.839
2384,496.91
2385,517.573
2386,517.356
2387,517.293
2388,517.063
2389,516.056
2390,514.539
2391,504.916
2392,483.307
2393,482.811
2394,482.59
2395,482.586
2396,482.58
2397,482.331
2398,481.907
2399,481.904
2400,482.907
2401,484.02
2402,485.046
2403,486.194
2404,487.284
2405,488.41
2406,489.67
2407,489.864
2408,489.891
2409,489.991
2410,489.963
2411,489.934
2412,489.774
2413,489.449
2414,489.331
2415,490.051
2416,490.81
2417,493.283
2418,496.559
2419,503.02
2420,505.819
2421,507.411
2422,508.28
2423,508
2424,505.58
2425,510.779
2426,532.254
2427,539.019
2428,560.554
2429,569.299
2430,594.189
2431,623.799
2432,643.43
2433,625.203
2434,625.406
2435,618.564
2436,629.75
2437,623.476
2438,603.256
2439,586.589
2440,588.117
2441,601.376
2442,643.727
2443,671.146
2444,667.999
2445,739.463
2446,778.831
2447,788.54
2448,827.267
2449,858.156
2450,915.583
2451,1005.56
2452,1019.86
2453,993.81
2454,989.29
2455,968.013
2456,925.999
2457,835.457
2458,740.396
2459,656.189
2460,641.759
2461,645.091
2462,649.457
2463,667.057
2464,718.506
2465,769.669
2466,809.551
2467,830.064
2468,869.836
2469,921.809
2470,888.517
2471,874.307
2472,918.06
2473,956.684
2474,974.823
2475,973.019
2476,908.303
2477,961.114
2478,1009.71
2479,989.967
2480,960.537
2481,973.596
2482,959.234
2483,983.117
2484,945.06
2485,951.359
2486,989.016
2487,1027.38
2488,1096.99
2489,1167.07
2490,1260.58
2491,1375.45
2492,1430.4
2493,1458.24
2494,1561.07
2495,1626.95
2496,1630.18
2497,1546.24
2498,1433.47
2499,1359.13
2500,1305.77
2501,1180.11
2502,1034.61
2503,972.297
2504,1067.73
2505,1177.09
2506,1272
2507,1293.89
2508,1379.7
2509,1548.27
2510,1735.23
2511,1718.15
2512,1674.56
2513,1689.25
2514,1713.18
2515,1749.1
2516,1759.84
2517,1699.53
2518,1713.63
2519,1751.59
2520,1721.11
2521,1739.89
2522,1594.29
2523,1486.5
2524,1464.7
2525,1446.39
2526,1445.75
2527,1458.28
2528,1499.17
2529,1653.92
2530,1748.29
2531,1778.6
2532,1819.86
2533,1838.31
2534,1811.78
2535,1786.95
2536,1793.23
2537,1860.85
2538,1950.6
2539,2024.55
2540,2112.12
2541,2179.93
2542,2191.69
2543,2148.61
2544,2058.86
2545,1947.05
2546,1763.72
2547,1651.8
2548,1629
2549,1617.2
2550,1628.67
2551,1661.04
2552,1652.81
2553,1782.91
2554,1826.47
2555,1841.43
2556,1864.21
2557,1878.12
2558,1844.52
2559,1869.8
2560,1875.54
2561,1900.18
2562,1885.25
2563,1913.92
2564,1922.76
2565,1914.6
2566,1909.87
2567,1875.83
2568,1816.7
2569,1771.93
2570,1713.5
2571,1736.4
2572,1771.13
2573,1849.28
2574,1892.04
2575,1968.02
2576,2087.2
2577,2161.91
2578,2166.4
2579,2143.04
2580,2080.9
2581,2132.08
2582,2195.81
2583,2226.69
2584,2253.75
2585,2225.84
2586,2203.74
2587,2188.39
2588,2135.71
2589,2029.34
2590,1954.57
2591,1917.12
2592,1991.45
2593,2076.87
2594,2168.87
2595,2243.65
2596,2335.53
2597,2353.46
2598,2353.53
2599,2281.12
2600,2252.31
2601,2240.28
2602,2186.95
2603,2133.68
2604,2120.24
2605,2123.24
2606,2090.67
2607,2012.74
2608,1914.17
2609,1914.69
2610,1895.45
2611,1819.62
2612,1733.55
2613,1825.58
2614,1897.76
2615,1937.47
2616,1948.1
2617,1989.76
2618,2065.78
2619,2132.06
2620,2044.62
2621,1986.06
2622,1903.35
2623,1737
2624,1645.35
2625,1602.52
2626,1653.55
2627,1721.35
2628,1728.12
2629,1750.83
2630,1863.31
2631,1869.75
2632,1805.85
2633,1658.49
2634,1534.51
2635,1473.36
2636,1429.71
2637,1320.03
2638,1269.05
2639,1287.51
2640,1297.19
2641,1322.81
2642,1304.45
2643,1305.28
2644,1391.14
2645,1439.12
2646,1426.38
2647,1405.61
2648,1353.43
2649,1336.85
2650,1303.46
2651,1209.46
2652,1105.83
2653,1062.06
2654,1036.57
2655,1018.86
2656,1031.06
2657,1063.05
2658,1117.21
2659,1192.5
2660,1211.36
2661,1211.37
2662,1205.59
2663,1197.14
2664,1241.61
2665,1224.51
2666,1142.2
2667,1106.11
2668,1122.98
2669,1138.19
2670,1120.46
2671,1052.53
2672,1021.59
2673,1053.04
2674,1038.14
2675,993.811
2676,976.914
2677,997.981
2678,996.846
2679,993.65
2680,999.706
2681,1002.26
2682,996.853
2683,986.114
2684,964.301
2685,941.556
2686,893.916
2687,835.271
2688,801.59
2689,781.61
2690,739.03
2691,683.829
2692,664.011
2693,651.274
2694,627.069
2695,601.436
2696,614.394
2697,624.324
2698,614.497
2699,584.227
2700,627.637
2701,700.274
2702,778.023
2703,797.884
2704,803.769
2705,811.33
2706,821.099
2707,763.226
2708,688.1
2709,611.327
2710,545.659
2711,514.387
2712,508.587
2713,505.201
2714,541.994
2715,561.216
2716,564.424
2717,570.819
2718,582.554
2719,591.49
2720,594.099
2721,556.551
2722,536.334
2723,532.577
2724,526.483
2725,515.15
2726,524.123
2727,528.309
2728,550.014
2729,550.574
2730,550.494
2731,549.769
2732,549.183
2733,531.194
2734,511.211
2735,497.676
2736,523.566
2737,553.593
2738,564.631
2739,557.176
2740,549.236
2741,559.509
2742,555.746
2743,520.969
2744,483.576
2745,465.024
2746,467.786
2747,470.191
2748,459.754
2749,445.017
2750,444.299
2751,444.757
2752,444.86
2753,441.669
2754,440.6
2755,443.084
2756,445.44
2757,446.95
2758,449.153
2759,448.849
2760,448.799
2761,449.186
2762,455.281
2763,457.744
2764,467.041
2765,473.143
2766,481.857
2767,486.254
2768,487.691
2769,482.897
2770,480.924
2771,472.839
2772,466.037
2773,460.38
2774,459.146
2775,458.743
2776,457.234
2777,456.994
2778,456.87
2779,457.004
2780,458.897
2781,458.501
2782,458.346
2783,458.329
2784,458.347
2785,458.393
2786,458.326
2787,455.874
2788,455.727
2789,455.684
2790,455.666
2791,455.663
2792,466.771
2793,483.813
2794,484.344
2795,484.341
2796,489.51
2797,510.231
2798,527.781
2799,532.297
2800,544.517
2801,549.441
2802,558.541
2803,562.291
2804,545.827
2805,534.103
2806,541.354
2807,518.476
2808,522.564
2809,541.991
2810,543.856
2811,547.871
2812,567.617
2813,549.853
2814,560.373
2815,591.037
2816,596.511
2817,593.23
2818,589.049
2819,567.6
2820,567.946
2821,563.294
2822,557.069
2823,551.134
2824,599.667
2825,659.339
2826,768.069
2827,865.059
2828,956.057
2829,1025.1
2830,1096.58
2831,1119.44
2832,1131.93
2833,1099.02
2834,1101.86
2835,1105.69
2836,1076.34
2837,1037.17
2838,1004.87
2839,972.939
2840,954.804
2841,897.647
2842,853.251
2843,898.24
2844,978.201
2845,1055.01
2846,1109.81
2847,1116.93
2848,1198.89
2849,1293.73
2850,1343.43
2851,1345.49
2852,1363.27
2853,1412.48
2854,1515.36
2855,1524.93
2856,1459.54
2857,1419.51
2858,1464.13
2859,1534.12
2860,1637.06
2861,1710.32
2862,1812.51
2863,1950.54
2864,2028.48
2865,2031.99
2866,1994.54
2867,1963.56
2868,1896.74
2869,1819.97
2870,1794.27
2871,1806.72
2872,1858.46
2873,1958.53
2874,1906.75
2875,1921.43
2876,2020.42
2877,2056.32
2878,2010.31
2879,2043.86
2880,2068.11
2881,2157.09
2882,2202.31
2883,2219.35
2884,2302.01
2885,2433.43
2886,2480.32
2887,2459.64
2888,2457.83
2889,2467.11
2890,2523.98
2891,2500.3
2892,2424.95
2893,2329.03
2894,2378.69
2895,2474.75
2896,2578.92
2897,2506.03
2898,2396.91
2899,2400.94
2900,2409.53
2901,2383.34
2902,2268.29
2903,2094.47
2904,2101.13
2905,2228.23
2906,2370.98
2907,2442.04
2908,2438.77
2909,2553.62
2910,2784.21
2911,2869.15
2912,2862.66
2913,2802.21
2914,2817.5
2915,2813.93
2916,2753.04
2917,2620.82
2918,2552.09
2919,2463.73
2920,2388.38
2921,28.5529
2922,28.0143
2923,28.5186
2924,29.1629
2925,28.8814
2926,29.4214
2927,29.5286
2928,29.2243
2929,28.4429
2930,27.9443
2931,28.1
2932,29.6757
2933,29.2314
2934,30.14
2935,29.7171
2936,29.2171
2937,29.5043
2938,28.8671
2939,27.7443
2940,29.07
2941,30.0729
2942,31.0914
2943,31.0257
2944,30.9414
2945,31.4957
2946,32.1043
2947,31.5029
2948,30.0414
2949,30.5286
2950,31.8271
2951,32.17
2952,31.53
2953,32.4714
2954,31.4443
2955,29.7771
2956,29.3786
2957,29.8229
2958,30.0114
2959,30.7843
2960,30.7157
2961,32.0714
2962,34.3586
2963,35.3429
2964,35.4586
2965,36.2143
2966,35.7
2967,35.3143
2968,35.74
2969,35.7971
2970,35.33
2971,36.1957
2972,36.5771
2973,37.1414
2974,36.3757
2975,36.44
2976,36.6286
2977,36.4843
2978,36.9914
2979,37.29
2980,39.1386
2981,39.3671
2982,39.5086
2983,39.2286
2984,39.9271
2985,39.3714
2986,38.5529
2987,38.1371
2988,38.6557
2989,38.6143
2990,40.4771
2991,38.7857
2992,39.0071
2993,39.7729
2994,40.3857
2995,40.0671
2996,38.78
2997,36.4271
2998,36.3129
2999,33.9029
3000,32.7357
3001,30.7043
3002,28.1729
3003,26.83
3004,25.2843
3005,23.9871
3006,23.3571
3007,22.4686
3008,21.5071
3009,20.5014
3010,20.1014
3011,19.7486
3012,18.3214
3013,17.6743
3014,17.6614
3015,17.7757
3016,17.6257
3017,17.0043
3018,17.6643
3019,17.01
3020,16.8043
3021,15.07
3022,14.5643
3023,14.96
3024,14.9614
3025,13.9129
3026,14.4771
3027,14.61
3028,14.8557
3029,14.39
3030,14.4514
3031,14.8443
3032,14.8957
3033,15.9843
3034,15.7086
3035,15.9571
3036,16.4657
3037,15.73
3038,17.3857
3039,19.7743
3040,19.28
3041,21.2986
3042,21.6243
3043,22.0286
3044,23.4757
3045,22.8386
3046,20.8129
3047,20.6143
3048,20.86
3049,21.5743
3050,21.72
3051,23.2171
3052,23.5129
3053,24.5057
3054,25.2271
3055,24.3414
3056,24.1
3057,24.6286
3058,25.0157
3059,25.53
3060,24.3457
3061,24.49
3062,25.1457
3063,26.7229
3064,27.6571
3065,26.3343
3066,26.6886
3067,27.06
3068,27.6443
3069,28.7257
3070,27.3229
3071,26.0143
3072,27.1114
3073,25.9171
3074,27.2043
3075,26.5257
3076,24.9871
3077,25.2986
3078,25.5814
3079,24.2214
3080,24.58
3081,24.0757
3082,25.8229
3083,27.0057
3084,27.69
3085,28.0143
3086,28.8186
3087,30.3114
3088,32.2171
3089,31.7729
3090,31.8143
3091,31.1186
3092,31.8143
3093,32.0286
3094,32.8886
3095,33.1643
3096,33.9171
3097,33.4929
3098,33.6971
3099,34.2271
3100,35.5257
3101,34.36
3102,31.1843
3103,31.2471
3104,32.4171
3105,34.47
3106,33.7271
3107,34.21
3108,34.79
3109,38.1871
3110,39.5086
3111,39.3271
3112,38.5086
3113,39.9829
3114,39.8214
3115,41.1171
3116,41.3029
3117,40.4143
3118,42.2086
3119,43.4186
3120,43.1771
3121,42.8114
3122,40.8871
3123,41.3214
3124,42.0929
3125,40.6529
3126,39.4171
3127,38.8357
3128,39.0229
3129,41.0086
3130,42.3629
3131,42.67
3132,44.76
3133,45.5657
3134,46.3
3135,47.2943
3136,47.2129
3137,46.0129
3138,47.2414
3139,46.3214
3140,46.8257
3141,49.1843
3142,50.5186
3143,51.3443
3144,51.6643
3145,51.9514
3146,52.2943
3147,52.5257
3148,50.5271
3149,49.0329
3150,48.3086
3151,47.5671
3152,48.3571
3153,48.3586
3154,47.2029
3155,47.0671
3156,46.8386
3157,48.1686
3158,48.47
3159,46.7457
3160,46.1029
3161,46.2329
3162,45.3829
3163,45.6329
3164,45.3429
3165,44.5914
3166,43.1614
3167,47.2171
3168,48.5186
3169,49.9914
3170,49.4543
3171,47.5129
3172,48.2671
3173,50.1943
3174,46.2886
3175,44.5971
3176,44.4229
3177,44.7843
3178,45.9243
3179,45.6457
3180,45.01
3181,46.1029
3182,46.5643
3183,46
3184,45.3529
3185,46.5029
3186,46.5629
3187,45.2771
3188,42.81
3189,42.1043
3190,40.3271
3191,41.39
3192,39.3771
3193,39.2186
3194,40.3043
3195,43.1029
3196,43.1029
3197,44.5729
3198,43.9014
3199,46.0814
3200,45.99
3201,46.5971
3202,47.76
3203,48.8186
3204,49.4343
3205,49.9857
3206,49.0271
3207,48.0557
3208,47.5543
3209,45.9514
3210,44.9057
3211,44.7143
3212,43.5657
3213,41.3157
3214,41.8471
3215,41.4886
3216,40.7843
3217,40.2343
3218,38.7586
3219,37.9843
3220,39.6271
3221,38.9914
3222,35.7571
3223,33.4729
3224,32.7686
3225,32.5586
3226,33.2357
3227,31.1571
3228,30.34
3229,31.5657
3230,31.1457
3231,32.4714
3232,32.3714
3233,31.26
3234,31.7543
3235,32.0957
3236,31.1214
3237,31.9
3238,30.5957
3239,30.4114
3240,30.5243
3241,30.0343
3242,30.1629
3243,32.3229
3244,30.6057
3245,33.0943
3246,33.6629
3247,31.0429
3248,29.0457
3249,29.7257
3250,28.8943
3251,30.1086
3252,28.1757
3253,27.6143
3254,30.0757
3255,31.4929
3256,29.32
3257,27.0786
3258,27.4643
3259,26.29
3260,26.4929
3261,26.7086
3262,26.4571
3263,26.76
3264,26.47
3265,25.17
3266,26.9414
3267,27.62
3268,25.4657
3269,27.4686
3270,29.0386
3271,30.6343
3272,31.6129
3273,33.3414
3274,33.4214
3275,34.6443
3276,30.5886
3277,29.42
3278,29.8229
3279,29.0986
3280,27.6171
3281,27.7829
3282,27.7371
3283,29.0629
3284,29.85
3285,30.78
3286,32.8743
3287,31.4857
3288,31.5586
3289,31.8771
3290,32.8114
3291,32.6929
3292,30.2814
3293,29.4814
3294,29.9657
3295,27.7971
3296,28.8286
3297,28.6
3298,28.7643
3299,28.23
3300,27.0657
3301,27.3614
3302,27.9971
3303,27.1043
3304,27.5357
3305,27.0471
3306,27.32
3307,27.0886
3308,27.3557
3309,27.9243
3310,27.2343
3311,27.2757
3312,28.26
3313,30.4057
3314,30.6886
3315,28.27
3316,28.6643
3317,29.0457
3318,28.3986
3319,27.8543
3320,25.9757
3321,25.6129
3322,27.3914
3323,26.2543
3324,27.0329
3325,27.8
3326,27.5343
3327,28.01
3328,28.6243
3329,26.3286
3330,26.6043
3331,25.1743
3332,23.3857
3333,23.7671
3334,23.98
3335,24.3329
3336,27.1229
3337,27.4986
3338,28.8271
3339,30.9629
3340,30.6914
3341,31.85
3342,31.6057
3343,31.0529
3344,31.7543
3345,33.1714
3346,33.35
3347,33.0186
3348,32.9957
3349,33.6571
3350,34.9943
3351,35.8943
3352,35.4443
3353,34.9914
3354,35.5686
3355,34.8643
3356,35.2343
3357,35.2229
3358,33.7914
3359,33.6471
3360,34.6371
3361,35.4886
3362,36.7829
3363,36.9671
3364,36.6914
3365,36.8871
3366,36.7343
3367,37.0971
3368,35.6271
3369,35.5929
3370,34.6957
3371,35.3914
3372,36.9971
3373,36.9371
3374,36.3514
3375,38.8843
3376,39.2229
3377,40.7229
3378,40.9743
3379,39.4586
3380,40.2271
3381,41.2171
3382,40.0157
3383,39.6786
3384,39.2771
3385,38.2086
3386,39.6657
3387,40.4443
3388,41.4814
3389,41.4914
3390,42.3057
3391,42.1629
3392,42.1357
3393,40.1671
3394,39.4414
3395,39.0657
3396,38.51
3397,38.4414
3398,39.5943
3399,40.0143
3400,40.4857
3401,40.7329
3402,40.3357
3403,39.7029
3404,38.2857
3405,35.9686
3406,35.1986
3407,35.7743
3408,35.09
3409,34.1643
3410,35.2843
3411,36.1014
3412,37.0086
3413,37.6514
3414,37.1943
3415,36.7071
3416,35.89
3417,36.2257
3418,35.6586
3419,36.1486
3420,36.5771
3421,37.3457
3422,37.9557
3423,40.1143
3424,39.72
3425,39.1371
3426,39.4157
3427,40.2486
3428,40.36
3429,41.4057
3430,40.8786
3431,41.0543
3432,40.7429
3433,41.2029
3434,40.8986
3435,40.4643
3436,39.6371
3437,40.6957
3438,43.1129
3439,46.6986
3440,48.3971
3441,48.2114
3442,49.6643
3443,52.4186
3444,53.4886
3445,52.41
3446,53.1686
3447,52.5529
3448,52.8414
3449,53.9429
3450,52.9186
3451,52.4686
3452,54.4857
3453,53.6943
3454,53.9529
3455,56.2614
3456,56.7614
3457,57.0529
3458,59.41
3459,59.0557
3460,61.6629
3461,62.8514
3462,62.4171
3463,61.4629
3464,62.4014
3465,59.2986
3466,58.5386
3467,54.6586
3468,53.9814
3469,52.4386
3470,51.6171
3471,49.5371
3472,48.9471
3473,49.8643
3474,51.3986
3475,51.2814
3476,51.3471
3477,51.6943
3478,52.7571
3479,54.1843
3480,55.1914
3481,57.1414
3482,57.8071
3483,58.0886
3484,58.1286
3485,58.6357
3486,58.3457
3487,56.9943
3488,55.7686
3489,55.6243
3490,55.8671
3491,56.57
3492,55.86
3493,56.0071
3494,56.8286
3495,58.5971
3496,58.4214
3497,60.2286
3498,61.6857
3499,63.0371
3500,64.4686
3501,64.32
3502,63.9457
3503,63.3829
3504,62.9871
3505,60.6543
3506,59.67
3507,59.6229
3508,60.8414
3509,63.9057
3510,65.6157
3511,65.7543
3512,67.2971
3513,66.8486
3514,67.0157
3515,66.0686
3516,60.1514
3517,57.74
3518,56.8786
3519,56.4343
3520,57.3914
3521,56.4557
3522,54.8886
3523,55.83
3524,57.1657
3525,56.2986
3526,57.5157
3527,57.88
3528,59.09
3529,60.9086
3530,60.9443
3531,62.37
3532,64.35
3533,64.32
3534,62.3171
3535,60.1743
3536,60.0257
3537,60.0614
3538,59.7257
3539,59.7643
3540,57.5657
3541,59.2014
3542,58.9057
3543,57.4086
3544,57.6729
3545,56.56
3546,55.7343
3547,55.5357
3548,55.9443
3549,56.0471
3550,56.7386
3551,55.8286
3552,56.1243
3553,54.85
3554,55.8143
3555,56.2
3556,57.9571
3557,57.5643
3558,57.2186
3559,55.9386
3560,54.6357
3561,53.86
3562,52.7214
3563,51.6757
3564,51.8443
3565,51.8057
3566,52.2643
3567,54.88
3568,55.53
3569,55.3714
3570,55.1714
3571,55.0643
3572,56.7171
3573,56.3243
3574,56.2529
3575,56.4029
3576,55.7843
3577,54.3086
3578,54.1314
3579,52.2429
3580,52.1571
3581,50.0971
3582,48.79
3583,48.5929
3584,48.6286
3585,46.44
3586,44.1129
3587,42.79
3588,41.8343
3589,41.0043
3590,38.0086
3591,36.2871
3592,36.3614
3593,35.6971
3594,35.5443
3595,34.3514
3596,33.2957
3597,34.5
3598,34.2014
3599,32.22
3600,32.7429
3601,31.5843
3602,32.6186
3603,33.2557
3604,32.11
3605,32.3757
3606,32.2686
3607,31.7143
3608,30.6243
3609,31.4129
3610,31.52
3611,31.0029
3612,28.2886
3613,28.7186
3614,29.8457
3615,31.19
3616,30.4657
3617,30.8314
3618,31.7314
3619,35.1071
3620,34.7257
3621,33.7071
3622,33.8443
3623,33.9271
3624,32.6143
3625,32.78
3626,31.11
3627,30.2671
3628,30.0029
3629,30.1857
3630,29.7671
3631,30.56
3632,30.9157
3633,30.7586
3634,32.19
3635,31.7343
3636,31.3329
3637,31.9443
3638,31.1657
3639,31.4786
3640,31.8814
3641,29.2629
3642,29.5971
3643,28.8714
3644,27.7229
3645,27.1171
3646,25.7771
3647,25.6957
3648,28.14
3649,27.6433
3650,29.31
3651,2.01429
3652,1.54
3653,3.21429
3654,3.65714
3655,3.65714
3656,3.33286
3657,3.89
3658,3.54286
3659,3.56143
3660,2.16429
3661,1.72143
3662,1.74429
3663,3.15571
3664,2.75
3665,3.42286
3666,3.76
3667,3.72143
3668,3.72143
3669,3.71143
3670,2.99714
3671,2.80714
3672,2.43714
3673,2.11429
3674,1.77143
3675,2.22
3676,2.98857
3677,2.56857
3678,2.03143
3679,2.14714
3680,2.47429
3681,2.83571
3682,3.61286
3683,4.1
3684,3.96143
3685,4.15429
3686,4.15286
3687,4.23143
3688,4.42714
3689,3.69429
3690,3.05714
3691,3.36857
3692,3.65571
3693,4.33429
3694,6.51857
3695,6.65143
3696,7.13571
3697,7.75429
3698,7.40571
3699,7.00714
3700,6.18571
3701,5.08857
3702,6.76714
3703,8.39143
3704,8.01857
3705,8.36714
3706,10.1986
3707,11.0757
3708,9.52857
3709,8.02
3710,5.73429
3711,6.54143
3712,5.29286
3713,4.74286
3714,6.36
3715,5.80143
3716,5.85714
3717,7.35286
3718,6.5
3719,6.00857
3720,6.09286
3721,4.53571
3722,4.19143
3723,3.87
3724,3.32
3725,3.00429
3726,3.32571
3727,2.97857
3728,3.23714
3729,3.41286
3730,2.61714
3731,1.54
3732,1.45143
3733,0.904286
3734,0.554286
3735,0.235714
3736,0
3737,0
3738,0.0585714
3739,0.0871429
3740,1.34
3741,2.19571
3742,3.05857
3743,3.92143
3744,4.78429
3745,4.78571
3746,4.75714
3747,5.19
3748,4.33429
3749,4.33429
3750,4.33429
3751,3.47143
3752,3.47571
3753,4.96571
3754,5.20571
3755,5.26571
3756,5.29143
3757,4.88857
3758,6.95714
3759,6.89286
3760,6.26571
3761,5.20286
3762,6.01286
3763,7.67571
3764,7.21571
3765,7.24714
3766,7.92571
3767,8.37429
3768,9.69714
3769,10.0514
3770,9.44714
3771,12.7257
3772,11.7929
3773,11.1143
3774,9.80286
3775,9.80286
3776,9.74571
3777,9.98429
3778,7.79857
3779,8.25286
3780,8.25286
3781,9.30714
3782,9.30714
3783,10.3443
3784,10.9814
3785,12.0529
3786,11.5243
3787,13.3371
3788,12.6057
3789,12.6814
3790,11.6457
3791,11.0086
3792,9.93714
3793,9.93714
3794,10.3543
3795,11.2
3796,10.1057
3797,9.31
3798,9.48
3799,10.7743
3800,11.93
3801,9.7
3802,9.58429
3803,9.65714
3804,10.32
3805,10.34
3806,7.95286
3807,8.55571
3808,8.55571
3809,8.42857
3810,8.43571
3811,8.33571
3812,8.13571
3813,9.06143
3814,8.19429
3815,8.33857
3816,8.41143
3817,8.01
3818,7.20429
3819,5.23
3820,5.71
3821,3.85286
3822,4.19714
3823,8.17143
3824,9.03143
