Index,Real,ARIMA,GRU,GWO-LSTM,LSTM,SAES
30.0,33.393993,1.0,25.631280354977648,26.98167573358006,54.12310828262476,36.325345857340565
31.0,32.998954,9.888574373583644,25.801524372896907,40.17885905878707,53.624811950286926,28.371126005891146
32.0,32.85686700000001,1.0,46.63921725832488,31.350416976862007,16.51070065788346,35.250684487678015
33.0,32.632162,3.719842357602861,27.69303259933057,25.175297911088123,59.53590571021705,28.24487981239721
34.0,32.249949,1.0,44.13002541513176,38.828280571988,10.070896714556966,29.799636466817844
35.0,31.904537000000005,1.0,26.183697356387896,31.235296086167367,3.405842280924645,29.32320342550176
36.0,31.728505999999996,1.0,17.422220923483877,38.454932605651294,7.7668131507856515,34.01568779830184
37.0,31.63339400000001,1.0,17.207699092190367,33.83731336839436,57.97416113726156,25.69851155118445
38.0,31.864759000000003,9.69020507041671,44.67371595753219,38.96164914370314,1.0,26.760990035789955
39.0,32.160347,8.85547969404896,20.65747510959873,41.38455765769676,45.65262615986285,38.11537465921253
40.0,33.107847,8.312070994371663,44.92567333690511,28.464258817699346,49.838180109658325,28.566991466273723
41.0,34.154869999999995,1.0,40.9815796335353,29.5206390538706,16.515097568912296,41.45443856470912
42.0,35.431513,1.0,48.70080190000894,31.429304171616906,59.81119938267695,27.760669136482345
43.0,36.511077,5.629566669506204,42.42245014197113,28.20738458252933,57.87194767462189,43.46403379028651
44.0,37.381513,1.0,32.86411081896978,37.47037729781272,25.38844691269153,29.299538895990352
45.0,37.846589,7.574483826800414,27.697334419371543,30.57791377753388,61.99527028068371,43.08276581954569
46.0,38.41099,1.0,31.26367531048031,40.39459104854258,58.04420134827508,35.35506488177287
47.0,38.200773,1.0,23.750987338126805,42.11005894260022,17.808151913326626,34.41636866018003
48.0,38.426942,8.681784797235714,28.12116188016593,28.04931475508401,20.00634956018497,44.6544907587464
49.0,38.568494,1.0,24.785268740833217,35.00966444034107,16.67666575758531,30.259633415268254
50.0,38.380966,4.5189150011188985,54.58512873188901,44.14665347641842,22.007190136036144,32.659417958579056
51.0,38.145133,1.0,59.12791310589317,29.348881656066094,19.517390618774957,45.63517590385848
52.0,38.193834,1.0,58.55434456839686,46.64399105453546,16.63716765457994,31.316536637987497
53.0,37.931497,8.524792281629058,50.084429561448914,32.90348035370177,14.274795068383357,45.5460933242775
54.0,37.664968,6.518943575278826,14.078157989674196,36.50150026051017,52.226047582083694,45.79826733693843
55.0,37.362259,9.205191702670906,50.58117531782655,46.42963344046071,54.38163940279199,30.84180296495908
56.0,36.828778,6.334153237887225,50.1406599977732,27.008103423299005,25.19763263028416,40.19894266093696
57.0,37.116634000000005,3.8051493255791584,17.934800454202204,29.85977527826023,15.035586307864008,29.544484428265875
58.0,37.700762999999995,1.0,46.55390370146999,48.47756431707401,9.15009381186357,31.628865739875856
59.0,38.294546,10.0185469469305,58.949351041977714,42.19803108424219,58.58774464612182,29.88967294154001
60.0,38.686319999999995,3.5636713908722086,57.87651141417993,37.78544013500464,6.60869712601621,33.88780514498828
61.0,38.98612,10.055146061750854,15.860503326058977,43.21130871445027,67.74480987628266,44.119089721701705
62.0,39.577191000000006,7.926544468352922,60.02864122939544,32.845567345182786,59.53365229636481,45.39711833018377
63.0,40.587075,6.2408450124257016,49.30218286403563,49.84551835110311,28.62915806243537,34.97349314995212
64.0,41.370734999999996,1.0,55.75403417272345,50.56141997961413,16.121635421530442,50.13293721236958
65.0,41.680842000000005,1.0,53.276897530516095,40.61161008797794,65.99452429007655,48.56139553990872
66.0,41.768860999999994,9.168746679231193,63.338738041318905,46.087125096054194,52.67105785392411,37.05826487209626
67.0,42.230168,4.106617490225215,51.22678359917471,48.632793404928776,70.58843769674543,49.79068925959957
68.0,43.296642000000006,1.0,63.9565405821245,40.67156035674111,67.04961405351395,37.72458464188844
69.0,43.509757,4.893410848523089,58.64517393364382,44.27615644971493,20.791179836320826,48.46494459933627
70.0,42.793183,1.0,20.536682867610068,46.18198846669793,72.45200640484161,46.69544858046501
71.0,41.713083,1.0,28.613203894639145,50.05448143321605,71.15386638116605,36.463088457288166
72.0,41.656454000000004,1.0,64.81627051578391,39.4716230941561,62.87968514168372,46.23216426187624
73.0,42.05088,1.0,23.30972773180258,46.39506079940077,25.907976937689934,33.327013873269536
74.0,42.712839,3.69124003085668,56.63160126951772,49.529104663370674,14.141733102307995,47.07555622700943
75.0,42.97762,1.0,58.89029996177007,39.91748505567392,58.202289150805015,34.541506470087455
76.0,43.554866999999994,1.0,15.448629856320691,44.01788157827691,72.15373036519254,37.47011906148991
77.0,44.543331,8.701076792679341,65.00603248352601,40.31920948338281,70.53514955412227,35.219977534238595
78.0,45.234413,5.878433067130587,34.05778102272568,35.52984263056332,23.447378945128836,52.66109632660512
79.0,45.119475,6.488673661288626,32.31366024406431,46.86985798726815,67.51768816385145,52.51644963442163
80.0,44.651217,1.0,61.35752015067355,38.082741866858,63.47612097733267,35.28968570193635
81.0,44.252162,1.0,70.07202155051596,40.38837117033597,32.91484823439201,37.90053532217061
82.0,43.419202,9.14805830563428,61.89732538114831,51.7908968130222,57.86848593929293,51.34671748916319
83.0,42.476068,3.547855581365287,68.34885284068648,44.91367456001679,57.02616386451473,36.18085483587578
84.0,42.26267500000001,1.0,27.970511499733675,36.13122794878944,12.451325247830994,48.35196438916022
85.0,42.526886,1.0,56.79748991900439,37.10872976135096,68.29274846885555,34.18405701693432
86.0,43.744853,7.982044926081013,55.10881069150069,51.64965662419627,19.89129882202612,50.65776068062499
87.0,44.897886,1.0,68.25318107080221,46.909730354359965,68.6741081865623,37.95745787647048
88.0,44.336173,1.0,58.94165818282693,35.21548624338125,26.842739045048106,34.624223690425694
89.0,44.525200000000005,9.570598839635164,63.82252537019524,53.395231983738,55.09927140274547,39.31029605196232
90.0,45.605384,1.0,61.58851965415833,39.15561362331957,75.09333841156493,39.82571130268124
91.0,45.8995,1.0,28.190456649957056,46.16146712132094,62.61125450683663,40.77689280266162
92.0,45.339753,1.0,71.37499335470756,50.67417423443173,17.323569358673723,35.68735557863445
93.0,45.070781999999994,7.625540430338432,63.07860332342078,37.383923508513135,56.30825921138408,39.76999329625325
94.0,45.305255,6.115017299359938,61.90783133951204,46.94489504075189,69.78113847998773,53.6777238997057
95.0,46.357962,1.0,20.559622388305517,43.66336956188378,60.70258790268727,38.32647331703862
96.0,46.606176000000005,7.548011010529471,59.52733457222104,40.66824983860279,35.74577098723924,40.33298595213189
97.0,46.729816,1.0,22.620413169032275,41.61395581515873,23.17468053019624,56.88478112362326
98.0,47.810999,1.0,72.08804543924636,48.5863131915518,58.39523556311247,43.76263641336046
99.0,49.341682999999996,1.0,32.71845709012652,41.06478282784413,22.238304116500004,56.06811159003075
100.0,49.896946,5.829036668904095,68.0575367809335,43.118513553419206,38.59602596573228,38.81137193081778
101.0,49.933247,1.0,31.17269892742617,51.13975329140993,75.54812090724718,59.74584361667737
102.0,50.20453,9.937340160987738,35.38843494068006,41.70790655331395,74.49100754834825,55.49505601509733
103.0,50.564910999999995,8.4542393224716,39.80915361655214,52.98346612804974,63.593561197690605,55.45154227482275
104.0,51.443601,1.0,33.867855332769324,53.719042712879386,67.94762061784705,40.159205572667545
105.0,51.279281000000005,1.0,23.827077304656896,48.50545826919219,34.42552613833557,61.7674803922493
106.0,50.548177,8.787256026467169,64.86013014508057,53.58178369402499,28.669170748654462,46.18614375685359
107.0,49.723385,1.0,69.61972289072585,49.426754705243965,66.0784115719483,56.291336090134
108.0,50.24417,8.116702250956976,28.37965614317457,54.56135831419729,22.42063430409516,40.43826205614712
109.0,51.083114,4.382174517050931,27.84811057006256,55.52572687226444,71.54300945463001,59.57811968508572
110.0,52.303607,1.0,37.51772004614364,56.537149481298655,73.42296917381039,46.826778677674746
111.0,51.52787,9.10231814891823,74.70210048349041,48.945551954790176,33.05995411589416,39.320065248474464
112.0,50.22837,9.546606711306502,78.18820379070866,53.76916104467203,29.49288489579247,38.5834990355727
113.0,50.230001,1.0,68.26609536833357,55.387723266143695,38.661715490402,41.42090466468712
114.0,50.347097,6.557310484167477,24.178238460505057,43.60597208831426,71.86257715673972,57.29350274240014
115.0,50.149544,10.21238131040641,66.42063797145732,58.60424146660918,23.215127556266665,61.8615875965415
116.0,49.104406000000004,9.496221931965716,22.67920317744374,54.841836269532905,32.077756866102945,43.140646809388414
117.0,47.323043000000006,1.0,75.10602458789728,55.56940506356968,34.55396442954891,56.07437830312728
118.0,47.59264999999999,1.0,35.87526407400419,56.64181165555121,20.46080276103021,37.3142404860309
119.0,49.224157,1.0,73.8214026093698,43.29297147502456,26.469315637226373,53.56012853620014
120.0,50.88402,1.0,64.47694298339805,51.74658670812897,74.5716318192915,39.796636172015326
121.0,51.783696,1.0,63.091474130206805,56.81015789551262,73.17397397307357,61.08914484863958
122.0,51.683637,10.0404484553279,23.784602325610805,60.42818395994371,68.87466198679908,44.3300297533408
123.0,52.853996,3.818851616422769,68.8468474475296,48.3029526970998,28.982746428227927,65.57143761049912
124.0,55.099045,1.0,37.60948453944109,58.65531952641925,43.792990659060905,60.596076045257455
125.0,55.878522,4.678577150342026,32.221274617123655,47.68109237788797,82.00173508774068,49.39377333524926
126.0,55.815981,1.0,65.71675293926407,64.49948412159195,36.45626122591432,46.581930681871455
127.0,55.169031,3.9256607405164416,75.15117921879006,53.932167568396096,69.44127518897585,44.122099361670365
128.0,55.129229,5.10678927479211,76.74802893891246,50.32449132258574,40.88959471909466,63.88901458807926
129.0,55.068526999999996,7.725520366251484,43.13168546708941,51.615788139238376,77.30284981928494,68.17244370980113
130.0,54.501292,7.399581972012484,64.00596242225015,57.95342343195964,33.30905859022232,67.95827077845588
131.0,53.069267,6.012360426916576,65.38124867811356,62.31855046652282,75.7121041198626,60.67020016392992
132.0,52.3662,1.0,25.21547942659015,50.28451508020028,35.84833815311292,44.60056180714861
133.0,51.623695999999995,9.084657737591684,23.54720567293536,60.07932485389554,35.66499709717547,57.51766557454194
134.0,50.1012,1.0,75.67529344777714,59.4403705310384,39.38808641387044,58.351709976851545
MAPE,0.0,-0.9037007188695494,0.0342873477487162,0.00025003211816036037,-0.0075137236638880694,-0.005792733869068789
RMSE,0.0,38.434007950477756,16.767002034351396,6.077595081666262,21.589376656167545,7.012043730277329
MSE,0.0,189576.14195970134,343.375454625628,2.3423409155872355,3.3689308176111368,7.218659041114669
SSE,0.0,197941.1775964099,37671.73586747248,4949.579704876987,62457.558709850855,6588.613474893093
MAE,0.0,37.61312707097713,15.562896344814233,5.313332306823973,20.7877817618531,6.557870186136245
SSR,7591.08488568034,191052.2704567166,46643.02025994369,13875.205014013933,71390.8768324607,14349.768113505068
R2,1.0,-25.07547940476886,-3.9626287197151013,0.34797465982579534,-7.227751322827315,0.1320590437182817
