Index,Real,ARIMA,GRU,GWO-LSTM,LSTM,SAES
33.0,97.293944,83.98603426924399,100.9302534108194,94.42356794731536,104.92679301304828,84.00446517505225
34.0,96.50618499999999,81.31827629776849,93.80128030881929,94.04553660548792,102.3634467468369,91.3776422393512
35.0,96.178631,85.45047318829559,100.3738076293342,95.20461614966445,104.98850935980404,107.90935565602696
36.0,91.115972,75.21020978307948,95.3419998072488,93.25205117905558,82.71296680956071,98.65277353618345
37.0,88.55860899999999,70.39278881808548,84.36114273198983,86.44666867818235,83.05797116247615,93.4161498368912
38.0,88.733627,77.45276416554407,91.29261642407693,90.65803896607927,80.39996261383385,77.59540955341048
39.0,92.201121,98.11210257388343,96.14662142992664,94.71752249622384,102.34066049923786,97.21571758069496
40.0,97.000378,91.47358939648632,102.5110191611004,97.79818187780756,105.89531206679692,104.67436941002752
41.0,99.13114200000001,101.17729209800494,102.26527543824989,101.62077628944895,107.82670470075205,106.49409134527706
42.0,98.280035,93.1030512150978,92.59347249045726,98.21261382879275,88.96112402007716,111.87184906390009
43.0,98.97895,103.52926552547746,101.7338178464306,97.85599353483394,90.77811949358544,107.704859451946
44.0,96.624027,102.90256408305072,89.6854112365734,97.42859788233956,101.6331955236231,103.8308243067912
45.0,93.190472,84.06773207362275,95.52403390679824,96.04438566121544,98.91697418665024,101.30774437757978
46.0,87.68778300000001,65.94314454196143,85.5460875183608,87.31786989984153,94.26477448771394,76.07238015118365
47.0,83.45929000000001,58.99325937706821,80.8502816296335,81.63692803537116,89.37201602721449,74.22007165312951
48.0,81.334856,103.89702833678152,85.40925797527987,83.12846731252608,73.46441527526142,74.29820008143284
49.0,81.78479700000001,61.61920703374825,78.00824594620255,82.49761105598765,86.1059693130358,91.25386338420331
50.0,82.482193,96.99905643757748,84.9374387679034,82.86632570101126,86.52071956809465,72.63883699268892
51.0,83.83935600000001,97.71364185766146,85.49194881788756,84.7336562474879,91.05865569321465,88.05462906462509
52.0,88.183555,95.82651476714052,83.63670407805428,89.99479227634254,97.60633530144132,93.66222696583064
53.0,93.870048,99.07397454726146,88.09872229311233,96.4591695893032,89.31533853615407,87.54698881296623
54.0,97.44273000000001,92.15603544834872,94.71364183477792,98.3802143710894,93.0346128008709,112.960162056921
55.0,99.303442,95.1709871220026,96.5922164265112,100.7722410883564,105.82185847612936,111.72490330933816
56.0,100.904234,92.96348124777992,107.2269464561321,98.05584791496148,108.84005597210972,89.07335571926578
57.0,103.87334600000001,113.69143924047228,109.69583005419403,104.988599644566,108.93967590422994,116.2753974503892
58.0,107.482014,100.84155173364287,100.70834917435045,106.43052305495068,98.06305031705692,120.65237670680688
59.0,108.816181,116.5461974939714,116.78758207149434,108.891508525127,120.88522595497506,117.15464920127866
60.0,108.45667499999999,100.42500111536796,104.57201473383888,105.61586665826611,113.87434841535794,115.57684293093676
61.0,109.37241999999999,101.90655100428523,101.93059168798504,111.577315697484,116.53493498865842,98.72237904330407
62.0,108.74384900000001,113.36850523446108,105.2671240127533,105.56034883008124,120.49225999482525,126.22387428851016
63.0,107.150899,104.23251903333237,113.9762851608118,110.88725055948947,114.84308612291343,89.8061141136314
64.0,103.20181600000001,105.79637463312476,99.39917698624802,104.1126561795538,95.16144087079664,109.37719054189208
65.0,98.121271,101.3834368441088,103.0968542047865,100.34796776329765,89.81697649846235,107.43726384831274
66.0,96.344885,100.16557248375808,101.15342484964884,93.31998476659275,102.8874681375904,81.68259714295982
67.0,96.331058,91.27494781214682,92.38727204001182,98.55626304675022,90.13869698144664,108.36396542661114
68.0,96.312648,86.33227516524724,91.37104638783542,93.23783838982943,103.48595553161992,84.03820759384362
69.0,97.58507900000001,108.07480911822164,103.1613664408614,96.7608519086252,86.11194877298927,109.48925314814768
70.0,100.142492,114.031332479164,93.9904289283523,97.71975920465718,108.81598337246018,113.87688719645226
71.0,105.815211,94.33610626535102,102.61695089972712,103.64170434625755,92.19797111176725,117.90470848731572
72.0,110.10174199999999,104.46342979067632,115.05237951185572,109.26811058580154,115.2616345712382,125.13586478804056
73.0,114.35009800000002,109.38197972155984,120.31336522267095,117.60016115233913,125.0640218894507,100.1291547804778
74.0,114.353476,116.18666102499024,119.79955282466662,112.65078178522636,107.26970551414348,128.7132977947965
75.0,112.62535,113.21868390334046,118.84338847671668,115.46273811340248,105.44514557502038,97.10802945585198
76.0,112.07244900000002,110.09784482247528,115.95123490506684,111.03377612275736,118.781699272226,128.00316329912073
77.0,111.24575599999999,114.13543105276992,106.11605360366732,112.25085759302684,99.17340418988896,102.0913868791218
78.0,110.67687,109.10687045017812,115.6665519504723,113.2977174146926,99.9177448146008,103.72104077310124
79.0,106.247011,104.84694912088354,110.40220722931228,105.84308460178956,110.972467458493,96.79915388083944
80.0,98.450158,104.11913941994312,94.61427149312532,99.24763116148844,109.4032794047771,83.16018825747014
81.0,93.506911,83.04168482234209,96.74944312758204,96.120516001581,89.61888929379818,105.07175023731392
82.0,88.997114,100.13985193489,93.6554812418187,90.64615613583956,82.04667631980192,82.23786866670604
83.0,82.83746599999999,97.35748627581306,85.56390201008432,83.26946372663576,79.21570553535817,92.87692792372228
84.0,76.54700100000001,53.866308041517215,77.73732571755113,75.26728915222355,70.61003338299906,71.30757692187608
85.0,67.76911600000001,94.327479899356,67.71069538154204,68.68957821003839,72.1565951476492,70.6367711194501
86.0,63.872665000000005,88.4317044820191,64.38935953659629,63.586163111448926,66.4267175152174,60.99853756205805
87.0,60.271705000000004,87.97879137299834,61.29968741078722,59.22810250529979,58.31662495156867,62.68654059371282
88.0,56.190245,85.93086734179789,56.23419902767687,55.44551220874672,53.50548414126174,58.99256522550069
89.0,53.64522499999999,35.35041306033459,53.59600638927492,53.19062230573115,55.25247719766019,56.02016505395443
90.0,52.466955000000006,79.65047720005998,52.65443508415965,53.39365466535922,49.97956142155294,50.18764935617352
91.0,51.112995,30.67706094541043,51.008755689101456,50.44714547751183,52.09028138309573,53.21489276669899
92.0,49.511375,29.06911411420101,49.39942983475064,49.41765388764364,48.499851283033536,50.26392941066868
93.0,48.225005,18.340420750277342,47.92025680152563,48.28758111814391,49.19719837590672,48.87367569046985
94.0,47.745395,24.24146070123344,48.0481497596328,47.31695988845188,46.8297258562508,48.29603308728488
95.0,47.665465,76.20717751311594,48.114447177885566,47.48051918762196,48.867420240697896,49.30514030068452
96.0,47.895275,78.01007072508436,48.18121865411936,47.3560776128782,46.09089988731463,49.48646196457742
MAPE,0.0,0.0004530620545506493,0.007054305181426833,0.0020393251985369666,0.0032659581089299378,0.014923115320817817
RMSE,0.0,13.53802819964483,4.734258831611843,1.9520985558496775,7.835025227344969,10.580292058852795
MSE,0.0,5.979446847687346,52.94587174402316,4.88096521448261,5.194718230574828,220.91383456245873
SSE,0.0,17594.707923300346,2151.6678417306944,365.82612208803806,5893.2115500606815,10746.487684859856
MAE,0.0,10.95800977574306,3.9723301871348276,1.6415091993695328,7.091651205943626,9.532542282006611
SSR,35372.48090118059,49723.90318913693,39514.15203948933,36211.76310712436,39008.185885078805,49775.263046830056
R2,1.0,0.5025876762092447,0.9391711356706428,0.9896578890491159,0.8333955832353284,0.6961907276200923
