Index,Real,Predicted
1.0,1335.55,1318.0583728167903
2.0,1811.8,1675.1749323944205
3.0,1492.6500000000003,1434.2938950006885
4.0,1131.6,1163.726241874612
5.0,1683.45,1578.2180282791717
6.0,1284.15,1278.8642012500009
7.0,1223.8,1233.7263353375959
8.0,1251.4,1254.6324320387166
9.0,1310.0,1298.388164132399
10.0,1794.2499999999998,1671.617443645433
11.0,1228.45,1237.581896208169
12.0,1475.95,1422.4752554620181
13.0,1197.3,1212.2017474640309
14.0,1570.5,1498.8294815427598
15.0,1761.85,1633.063315292245
16.0,1910.95,1756.2913974526984
17.0,1125.7,1156.3172482259674
18.0,1346.6000000000001,1325.3769719552256
19.0,1682.05,1585.6131830612303
20.0,1266.45,1265.789967201221
21.0,1296.15,1288.8571805208483
22.0,1887.6,1740.8706192854402
23.0,1226.75,1236.3856027319862
24.0,1297.2499999999998,1289.332767302582
25.0,1161.85,1185.626995148341
26.0,1227.85,1235.6198042497217
27.0,1783.45,1659.2988141937585
28.0,1248.8,1252.1683031127363
29.0,1256.95,1258.5170604445223
30.0,1203.3,1216.7649114770754
31.0,1212.25,1224.5782267381362
32.0,1773.1499999999999,1656.1172367194645
33.0,1252.9,1255.550602918332
34.0,1311.3,1300.5506566770534
35.0,1156.1,1180.057308452349
36.0,1280.7999999999997,1276.7750886583358
37.0,1494.8,1436.7222361892168
38.0,2008.75,1830.665123906639
39.0,1266.2500000000002,1265.6638238466014
40.0,1247.9,1251.6195635555798
41.0,1821.6,1679.2685413045647
42.0,1291.2500000000002,1284.9198829142845
43.0,1295.5,1288.1991463377783
44.0,1273.75,1271.5675786269808
45.0,1502.05,1446.3300294244057
46.0,1894.6,1745.577739098065
47.0,1406.8,1370.7574502215639
48.0,1204.2,1219.0333964649863
49.0,1318.65,1305.594728390485
50.0,1807.35,1681.5074253438838
51.0,1947.4,1785.1572705058663
52.0,1397.1500000000003,1365.2830948906437
53.0,1250.45,1254.00811082082
54.0,1462.9,1413.085734293495
55.0,1762.65,1645.2282194381596
56.0,1305.6,1295.8085839512962
57.0,1737.95,1618.428432455656
58.0,1549.0,1482.638741059127
59.0,1232.25,1240.1138793217622
60.0,1255.5,1257.672654074101
61.0,1262.0,1262.547555872081
62.0,1487.8,1431.366354444053
63.0,1331.05,1315.3465711753256
64.0,1294.6000000000001,1286.859919994967
65.0,1812.55,1677.690122374438
66.0,1243.3,1247.8562344031664
67.0,1290.5,1284.3456493866674
68.0,1425.9,1386.827612415854
69.0,1291.7,1285.395482731111
70.0,1691.05,1584.8431516561432
71.0,1312.4,1300.43607143149
72.0,1563.3,1491.7555062944323
73.0,1220.95,1231.7655846517305
74.0,1247.25,1251.2476321948748
75.0,1812.6499999999999,1681.014377978195
76.0,1947.05,1779.713788822369
77.0,1292.1,1285.4812102513583
78.0,1823.7,1689.0586518054524
