Index,Real,Predicted
1.0,634.382,552.397191531567
2.0,633.5410000000002,491.88618255401605
3.0,628.223,579.5082543193914
4.0,633.176,738.8753758500968
5.0,635.425,570.9538704726716
6.0,637.734,707.9783389808608
7.0,632.88,699.5345086655739
8.0,634.715,773.3237472156791
9.0,638.729,521.9821273710397
10.0,645.772,496.8595270755417
11.0,633.437,490.1268300525498
12.0,638.323,555.1509494579599
13.0,61.4219,45.71396656591516
14.0,60.8259,68.67467013998817
15.0,60.3977,56.20369336903395
16.0,59.6322,58.176414630208754
17.0,57.23440000000001,56.73955280243055
18.0,58.4808,57.01267610908712
19.0,58.1326,58.96339693415074
20.0,57.8231,58.59220872767976
21.0,58.6594,57.85443111056829
22.0,58.6498,59.1517096081209
23.0,58.2437,57.3774983167342
24.0,59.3903,58.43228065477009
25.0,58.8691,58.757005112980764
26.0,58.5264,58.63957789627825
27.0,58.4946,58.72669130505536
28.0,58.4898,58.074632908066555
29.0,58.5886,58.872782919196524
30.0,59.2945,58.59295711175651
31.0,59.3232,59.60604790824142
32.0,59.3399,59.16945205204686
33.0,59.637699999999995,59.86415509232026
34.0,59.3809,59.60035149269154
35.0,59.86169999999999,59.50010246427205
36.0,59.8065,60.05101465402506
37.0,59.2606,59.365115354410094
38.0,59.4017,59.62938859717705
39.0,59.4548,58.98099273176802
40.0,59.5115,59.05831651700321
41.0,60.7545,61.274555749446186
42.0,60.8117,60.53585875009373
43.0,66.0881,67.6157328624631
44.0,65.6933,65.65213204458819
45.0,64.8177,65.72210754020732
46.0,63.6117,63.100889220849936
47.0,61.9675,62.70372441699504
48.0,62.8922,62.57112049041685
49.0,63.7116,63.09565071563501
50.0,62.7139,62.81510291103397
51.0,62.608,62.69093424979758
52.0,62.868,63.06973666520522
53.0,61.931,61.90110287183493
54.0,60.6967,60.79941458502593
55.0,60.2299,60.04877562792485
56.0,60.16069999999999,59.82795078134149
57.0,59.312799999999996,58.994485182785
58.0,58.8142,58.54484781364671
59.0,58.6547,59.029207747874906
60.0,59.8071,59.11923679721264
61.0,60.5943,61.26396525497437
62.0,60.9909,61.44811251368268
63.0,60.6497,60.663053348410415
64.0,61.267,61.17562180157929
65.0,61.7666,61.49965178264938
66.0,62.3881,62.2520656844799
67.0,62.5865,62.511234412998505
68.0,62.4966,62.528292886278756
69.0,62.7647,62.80599187680732
70.0,62.7844,62.845913090399975
71.0,62.7354,62.80792176648895
72.0,62.766099999999994,62.68593427041408
73.0,1060.58,958.7042763371323
74.0,1123.17,1021.8550982398502
75.0,1191.85,918.8779222558389
76.0,1252.88,1584.5890461862705
77.0,1314.8,993.4788812293742
78.0,1385.6,1040.2249191006504
79.0,1399.25,1254.6087756621434
80.0,1326.68,1617.4356310775381
81.0,1362.72,1553.0261219411502
82.0,1382.78,1150.6373948537007
83.0,1412.94,1704.0555859410583
84.0,1439.62,1689.2820641792546
85.0,1470.7,1115.0892111239707
86.0,1498.44,1228.781992736692
87.0,1527.5399999999997,1258.0247144532816
88.0,1571.24,1919.672378771336
89.0,1638.09,1473.5874542430954
90.0,1709.87,1483.7462833979419
91.0,1789.4299999999998,2279.682044795224
92.0,1870.19,2112.030355739995
93.0,1952.44,1434.4243144721704
94.0,2016.02,2205.9513471497858
95.0,2047.95,2519.903311616589
96.0,2051.45,1790.0046702928428
97.0,2056.5,1783.978425391067
98.0,2048.42,2618.579970415655
99.0,2038.37,1754.9400856710781
100.0,2020.6,1529.067320835371
101.0,1995.37,1538.3389339973853
102.0,1966.29,1450.471857446797
103.0,2086.48,1876.7613942676005
104.0,2124.02,2429.8715752294206
105.0,2155.52,2573.1670751546517
106.0,2214.6,2652.6708059895973
107.0,2290.56,2778.4758909036495
108.0,2433.01,2053.3938230025456
109.0,2609.16,2873.04582188399
110.0,2593.02,3149.488650245477
111.0,2797.96,2109.4861917531493
112.0,2996.9299999999994,3589.000336173047
113.0,3154.61,3651.06793782641
114.0,3258.88,2722.531346008244
115.0,3323.92,4194.624272712175
116.0,3339.09,3976.9533582372364
117.0,3323.11,3802.747899151533
118.0,3291.73,3634.2968678268317
119.0,3259.15,4007.2365103785437
120.0,3242.89,4116.652651445555
121.0,3251.4,2752.3054871198983
122.0,3267.47,2347.5541280569164
123.0,3235.29,3601.2990944341814
124.0,3149.8,2264.2064459034864
125.0,3041.0899999999997,2614.688693043853
126.0,2911.34,3447.354048004843
127.0,2785.88,3133.874069578955
128.0,2675.06,3037.714690125009
129.0,2586.19,1960.7974352152592
130.0,2539.34,2249.2986283407404
131.0,2516.84,2162.6356521092666
132.0,2518.73,2199.2133719485623
