Index,Real,Predicted
1.0,34.581249,18.311605541103688
2.0,34.663499,51.45691943443619
3.0,34.743316,45.69268350260889
4.0,34.470335000000006,46.95105870000683
5.0,34.357064,17.520980305375886
6.0,33.966716,23.217945072576796
7.0,33.827053,47.510750904216785
8.0,33.50060800000001,43.955177905503774
9.0,33.337283,24.043293502601458
10.0,32.96869,19.07331240157926
11.0,32.61167400000001,44.924424190790255
12.0,31.92997,18.220228720965295
13.0,31.848426000000003,40.97947180579057
14.0,31.965787,44.51722465725749
15.0,31.798581,41.31787863027004
16.0,31.519843,15.09854918508698
17.0,31.567990999999992,39.55261467363615
18.0,31.524414000000004,18.63603305279274
19.0,31.523296000000002,24.120816621768746
20.0,31.489910000000005,17.334247218984075
21.0,31.082217000000004,23.983677901802146
22.0,31.336386,26.13062461627613
23.0,31.648204,23.876139802156466
24.0,31.986424,23.221999425484555
25.0,32.362866999999994,21.298566210154696
26.0,32.921424,28.35333508835783
27.0,33.116166,27.89780250382207
28.0,33.293979,25.732764560853887
29.0,33.434563,37.77940473295403
30.0,33.393993,25.631280354977648
31.0,32.998954,25.801524372896907
32.0,32.85686700000001,46.639217258324884
33.0,32.632162,27.69303259933057
34.0,32.249949,44.130025415131755
35.0,31.904537000000005,26.183697356387896
36.0,31.728505999999996,17.422220923483877
37.0,31.63339400000001,17.207699092190367
38.0,31.864759000000003,44.67371595753219
39.0,32.160347,20.657475109598735
40.0,33.107847,44.92567333690511
41.0,34.154869999999995,40.9815796335353
42.0,35.431513,48.70080190000894
43.0,36.511077,42.42245014197113
44.0,37.381513,32.86411081896978
45.0,37.846589,27.697334419371543
46.0,38.41099,31.26367531048031
47.0,38.200773,23.750987338126805
48.0,38.426942,28.12116188016593
49.0,38.568494,24.785268740833217
50.0,38.380966,54.585128731889014
51.0,38.145133,59.127913105893164
52.0,38.193834,58.55434456839686
53.0,37.931497,50.084429561448914
54.0,37.664968,14.078157989674196
55.0,37.362259,50.58117531782655
56.0,36.828778,50.1406599977732
57.0,37.116634000000005,17.934800454202204
58.0,37.700762999999995,46.55390370146999
59.0,38.294546,58.949351041977714
60.0,38.686319999999995,57.87651141417993
61.0,38.98612,15.860503326058975
62.0,39.577191000000006,60.02864122939544
63.0,40.587075,49.30218286403563
64.0,41.370734999999996,55.75403417272345
65.0,41.680842000000005,53.276897530516095
66.0,41.768860999999994,63.338738041318905
67.0,42.230168,51.22678359917471
68.0,43.296642000000006,63.956540582124504
69.0,43.509757,58.64517393364382
70.0,42.793183,20.536682867610068
71.0,41.713083,28.613203894639142
72.0,41.656454000000004,64.81627051578391
73.0,42.05088,23.30972773180258
74.0,42.712839,56.631601269517716
75.0,42.97762,58.89029996177007
76.0,43.554866999999994,15.448629856320693
77.0,44.543331,65.00603248352601
78.0,45.234413,34.05778102272568
79.0,45.119475,32.31366024406431
80.0,44.651217,61.35752015067355
81.0,44.252162,70.07202155051596
82.0,43.419202,61.897325381148306
83.0,42.476068,68.34885284068648
84.0,42.26267500000001,27.970511499733675
85.0,42.526886,56.79748991900439
86.0,43.744853,55.10881069150069
87.0,44.897886,68.25318107080221
88.0,44.336173,58.94165818282693
89.0,44.525200000000005,63.82252537019524
90.0,45.605384,61.58851965415833
91.0,45.8995,28.190456649957056
92.0,45.339753,71.37499335470756
93.0,45.070781999999994,63.07860332342078
94.0,45.305255,61.90783133951204
95.0,46.357962,20.559622388305513
96.0,46.606176000000005,59.52733457222104
97.0,46.729816,22.620413169032275
98.0,47.810999,72.08804543924636
99.0,49.341682999999996,32.71845709012652
100.0,49.896946,68.0575367809335
101.0,49.933247,31.17269892742617
102.0,50.20453,35.38843494068006
103.0,50.564910999999995,39.80915361655214
104.0,51.443601,33.867855332769324
105.0,51.279281000000005,23.827077304656896
106.0,50.548177,64.86013014508057
107.0,49.723385,69.61972289072585
108.0,50.24417,28.37965614317457
109.0,51.083114,27.84811057006256
110.0,52.303607,37.51772004614364
111.0,51.52787,74.70210048349041
112.0,50.22837,78.18820379070866
113.0,50.230001,68.26609536833357
114.0,50.347097,24.178238460505057
115.0,50.149544,66.42063797145732
116.0,49.104406000000004,22.67920317744374
117.0,47.323043000000006,75.10602458789728
118.0,47.59264999999999,35.87526407400419
119.0,49.224157,73.8214026093698
120.0,50.88402,64.47694298339805
121.0,51.783696,63.091474130206805
122.0,51.683637,23.784602325610805
123.0,52.853996,68.8468474475296
124.0,55.099045,37.609484539441084
125.0,55.878522,32.221274617123655
126.0,55.815981,65.71675293926407
127.0,55.169031,75.15117921879006
128.0,55.129229,76.74802893891246
129.0,55.068526999999996,43.13168546708941
130.0,54.501292,64.00596242225015
131.0,53.069267,65.38124867811356
132.0,52.3662,25.21547942659015
133.0,51.623695999999995,23.547205672935362
134.0,50.1012,75.67529344777714
