Index,Real,Predicted
1.0,34.581249,33.85525185773686
2.0,34.663499,35.434909467183275
3.0,34.743316,34.60804453296355
4.0,34.470335,34.09272496237826
5.0,34.357064,34.06705777436194
6.0,33.966716,34.66385820468241
7.0,33.827053,33.74420654260548
8.0,33.500608,32.89322448808276
9.0,33.337283,33.30544836869235
10.0,32.96869,32.94682049504195
11.0,32.611674,32.15152011214447
12.0,31.92997,31.98144343407891
13.0,31.848426,31.794685797682682
14.0,31.965787000000002,31.716881087849963
15.0,31.798581,31.77187890069301
16.0,31.519842999999998,31.14848892602653
17.0,31.567990999999996,31.65749492241033
18.0,31.524414,31.636046519287685
19.0,31.523296,31.408467358975994
20.0,31.489910000000002,31.44983266804522
21.0,31.082217,30.99512719615324
22.0,31.336386,31.419303904044693
23.0,31.648204,31.040654389900137
24.0,31.986424,31.46019612100642
25.0,32.362866999999994,33.12512608813445
26.0,32.921423999999995,33.032229021990005
27.0,33.116166,33.014717231374334
28.0,33.293979,33.42990313513975
29.0,33.434563,33.92353227836885
30.0,33.393992999999995,33.37914104754895
31.0,32.998954,33.05340824149892
32.0,32.856867,32.78154557382023
33.0,32.632162,32.37200463266601
34.0,32.249949,32.930831122087056
35.0,31.904536999999998,31.862860432456365
36.0,31.728505999999996,31.128524358598206
37.0,31.633394000000003,31.957697389126825
38.0,31.864759,31.6262080043841
39.0,32.160347,32.83512430098444
40.0,33.107847,32.739437924492655
41.0,34.154869999999995,34.10147516905907
42.0,35.431512999999995,35.427072805145585
43.0,36.511077,36.35041401831674
44.0,37.381513,37.57363986613489
45.0,37.846589,38.40257923698147
46.0,38.41099,38.88157083020603
47.0,38.200773,37.88178636945193
48.0,38.426942,38.69060628239248
49.0,38.568494,37.88615128027253
50.0,38.380966,38.23583372712545
51.0,38.145133,38.50040764286181
52.0,38.193834,38.64121478773472
53.0,37.931497,37.656741750103286
54.0,37.664968,37.28552168875536
55.0,37.362259,37.51654244390731
56.0,36.828778,37.123522321634034
57.0,37.116634000000005,36.58434865900453
58.0,37.700762999999995,37.497287468375035
59.0,38.294546,38.39859895595558
60.0,38.68632,38.51939772565254
61.0,38.98612,38.56898830269037
62.0,39.577191,39.714469874071945
63.0,40.587075,40.52640833454221
64.0,41.370734999999996,41.65259642742183
65.0,41.680842000000005,41.900159059513456
66.0,41.768860999999994,41.24002102253977
67.0,42.230168,42.06863076201941
68.0,43.296642000000006,43.30555587207496
69.0,43.509757,43.31842576738578
70.0,42.793183,42.99074600387521
71.0,41.713083,41.576942824741934
72.0,41.656454000000004,41.632353686028964
73.0,42.05088,41.844580475267875
74.0,42.712839,43.22200592631539
75.0,42.97762,42.993824172963635
76.0,43.554866999999994,43.25663775603986
77.0,44.543331,45.34191674833493
78.0,45.234413,45.49185920640397
79.0,45.119475,45.207448736976865
80.0,44.651217,44.667473682620454
81.0,44.252162,44.31208770396176
82.0,43.419202,42.92577900253832
83.0,42.476068,42.27010184469991
84.0,42.262675,41.58079550684262
85.0,42.526886,42.71695551665248
86.0,43.744853,43.99607056206145
87.0,44.897886,44.89215964267324
88.0,44.336173,44.12277512206476
89.0,44.5252,44.06183116547492
90.0,45.605384,45.2210763251873
91.0,45.8995,46.522939359184264
92.0,45.339753,45.36753185183722
93.0,45.070781999999994,45.08609462681544
94.0,45.305255,45.42138488494986
95.0,46.357962,46.41575876566674
96.0,46.606176,46.577409799120815
97.0,46.729816,46.91380961440487
98.0,47.810999,47.12141819576384
99.0,49.341682999999996,49.105189767006536
100.0,49.896946,50.24212926877782
101.0,49.933247,49.95184063721651
102.0,50.20453,50.487943871510424
103.0,50.564910999999995,50.56795602590534
104.0,51.443601,51.3980985325791
105.0,51.279281000000005,51.4053778838285
106.0,50.548177,50.560968954126885
107.0,49.723385,49.458370039133534
108.0,50.24417,50.56160945399485
109.0,51.083114,51.5504198155551
110.0,52.303607,52.24463923792206
111.0,51.52787,51.68960544205106
112.0,50.22837,49.701763827540205
113.0,50.230001,50.36321756880787
114.0,50.347097,50.57366558259927
115.0,50.149544,50.315863088320846
116.0,49.104406000000004,49.12966758642999
117.0,47.323043000000006,46.74971741266334
118.0,47.59265,46.89380776351686
119.0,49.224157,48.917064149441444
120.0,50.88402,50.7828899721217
121.0,51.783696,52.54491944650631
122.0,51.683637,51.85518640731122
123.0,52.853996,52.695826004505555
124.0,55.099045,55.10322769320913
125.0,55.878522,55.904236826537684
126.0,55.815981,55.30082008463453
127.0,55.169031,55.04175235501026
128.0,55.129229,54.467615943230705
129.0,55.068526999999996,54.83743604676207
130.0,54.501292,54.587286219888284
131.0,53.069267,53.3647764903986
132.0,52.3662,52.59665887315718
133.0,51.623695999999995,51.44951696877545
134.0,50.1012,49.79562535056975
