Index,Real,GRU,GWO-LSTM,LSTM,SAES
186.0,786.529,788.7925301139278,776.1624316855444,794.7535314919371,776.5145735568008
187.0,772.286,771.4393304274445,762.3405902124241,792.2748396243946,759.4101931332874
188.0,755.064,754.5031371925767,745.6393499281953,772.2378195364502,762.5386210354377
189.0,748.236,753.978040061373,753.6434583424412,764.068053252168,755.9632047405464
190.0,743.078,751.0294347371722,733.8966058547453,730.5780543183557,738.3216591597162
191.0,715.128,717.5905821833529,712.8758186070331,721.8311206536683,717.8546079444525
192.0,682.487,688.9914730405267,683.0219318345123,694.0340966970243,680.4698851702447
193.0,660.946,653.0209839510281,665.986481487871,671.0078271968616,662.0658250027464
194.0,656.709,647.874015573869,657.1091572074072,670.0356114315107,653.6939971426273
195.0,666.192,677.6584305412872,663.2578635183061,656.5230484720471,652.9070675796053
196.0,679.213,686.180347367473,672.592752456577,691.457269355473,698.0213428995118
197.0,697.395,705.4237335013383,692.6248956210799,708.3258493543802,683.4975693792245
198.0,721.258,728.3143421981697,725.2361783887309,734.5996632673643,738.869589595955
199.0,737.927,739.6695642906012,734.4251006127613,729.3065888892334,752.229235099901
200.0,760.169,753.6337524170339,766.2195152299839,751.4406136557154,739.563748448294
201.0,794.786,810.161081253097,792.7704741213194,779.3067050389146,778.875826621944
202.0,863.55,872.659709047329,855.4581483467749,878.9522578572837,840.4310898290513
203.0,939.094,927.6685041432544,931.2097013020384,954.9557580698516,909.9014273477156
204.0,997.0790000000001,1003.3779669114542,1017.3368311676708,975.6035110160902,1037.0275762576566
205.0,1011.9100000000001,1009.671347589848,996.8983306736064,989.0595027966236,997.6996715390104
206.0,1031.44,1031.818516984262,1040.0250658686732,1074.0571858650944,1048.5363164291173
207.0,1070.19,1075.500072458448,1072.2745808079,1042.9053707274416,1102.3997895935504
208.0,1122.3,1134.035018061052,1112.185967895227,1190.2237308596475,1190.370859453664
209.0,1140.79,1152.2127509933864,1143.5334383444044,1088.1256608853123,1205.115273059253
210.0,1114.6,1112.0298949259254,1104.7345489395675,1060.646949995257,1008.8984227090726
211.0,1123.71,1123.526555076898,1146.7174246371917,1060.020556035686,1045.7207028819414
212.0,1184.13,1192.4235515686662,1147.1997910404557,1219.2867137554215,1091.6637089143946
213.0,1238.92,1226.9776679800666,1234.8592813712282,1292.3527659773538,1291.3861499278655
214.0,1263.07,1251.503039299955,1238.7046807157358,1330.6699134186356,1191.9778360539822
215.0,1263.28,1264.722008743568,1291.4440500170572,1223.7797776249297,1175.091283875243
216.0,1264.4,1260.7811138567322,1288.3642247867206,1373.7895358638823,1405.2318559381497
217.0,1370.42,1359.2557534962662,1337.4943737943,1256.1521862105667,1256.939698981825
218.0,1490.13,1506.867907181208,1467.08551385915,1619.3401864860043,1525.646557236652
219.0,1631.82,1659.647475216671,1610.1698764162884,1829.031138870208,1662.4548973698566
220.0,1790.5000000000002,1835.445577703664,1756.8651373379855,1875.1005869252133,1780.1898897038382
221.0,1950.49,1876.0406909730864,1981.034759998584,2112.098176981768,1902.2159744443404
222.0,2089.2,2196.569259707492,2077.338176356088,2199.868788499324,2050.4713621900946
223.0,2193.49,2279.3732810983743,2176.996580060527,2046.7118660177528,2305.1760191083213
224.0,2185.4,2052.5286838754246,2086.3738239054724,1997.833510126848,2098.2848277594176
225.0,2117.74,2022.7174654641572,2113.626422993761,2332.003621207024,2018.3595728063096
226.0,2004.05,2043.0768067535212,1998.4317302534173,1758.4744467130577,1974.67960752006
227.0,1895.72,1940.5086517060472,1830.3050120415776,1647.869657204042,1873.435701666977
228.0,1802.18,1785.5429767668252,1883.7958534158572,2018.0861972173943,1814.1609391809743
229.0,1802.74,1784.882493034607,1769.485425160393,1632.354248267196,1787.8126552428394
230.0,1855.9800000000002,1832.554226183086,1893.1008384120576,2122.2356811797545,1836.3103700760607
231.0,1932.9100000000003,1984.6669121866496,1918.0947991005944,1654.8987614793205,1967.3225606441592
232.0,2014.02,2073.8096471614845,2047.2181771718376,1792.3882666547756,2071.437552730469
233.0,2058.31,2149.0511947295663,2165.1171743079885,2385.997624212121,1972.484137479851
234.0,2103.27,2144.903084614305,2137.3161735466256,1863.2707933397785,2201.830596344519
235.0,2219.93,2359.9947402098333,2257.2280323388786,1953.572366633844,2319.000575766339
236.0,2261.29,2378.060214667485,2313.944149012332,1944.278077692462,2380.660332393265
237.0,2233.92,2099.040694769751,2134.6862012262527,2435.3951726429177,2166.676767845026
238.0,2242.1,2164.7122619882684,2127.231251667268,1848.339962377232,2362.5145487248
239.0,2334.05,2256.1345180315934,2258.6251653104096,1915.2491523997064,2168.706578633649
240.0,2434.67,2630.2239155870425,2569.005844289261,2848.8232623292006,2287.415132340564
241.0,2500.76,2697.972755696861,2586.448183071978,2084.919058373197,2385.4971184051574
242.0,2531.4,2389.027201680243,2514.352366945596,2265.0616729305584,2694.0682421079405
243.0,2571.78,2788.213762064021,2623.836038500296,3101.597891714262,2370.2297231148973
244.0,2634.43,2836.728550858557,2615.1706957022416,2359.012960029066,2746.8626584661174
245.0,2681.37,2872.133706664825,2615.5044190261165,2329.772099700784,2587.162471907473
246.0,2643.33,2802.312381338037,2768.3228256839234,2386.6043657898244,2469.6119976006275
247.0,2627.17,2839.1891495853924,2492.977360037685,2881.8939001278627,2423.276919902705
248.0,2554.36,2389.7083673475468,2430.567432630053,2223.323208197712,2641.6484839057985
249.0,2462.86,2563.7064385829926,2507.106448906378,2160.6849493792115,2294.703863731299
250.0,2406.61,2528.255663215864,2521.507936550677,2040.009069474945,2223.361762416765
251.0,2375.49,2529.833500704536,2387.692189177656,2785.0887001039778,2445.171853149672
252.0,2321.2,2196.4644448123177,2306.298471427839,2801.136524482627,2417.524826494356
253.0,2414.4,2600.100597169592,2545.2166506291514,2228.4020052765145,2238.642726138309
254.0,2523.06,2389.888122426788,2515.175303659841,2122.5766886820934,2609.261747247354
255.0,2669.51,2573.9822568686445,2597.062199695048,3193.706027248172,2395.9093229580467
256.0,2723.2,2602.571963363826,2687.856856201756,3019.5347701664605,2934.711920839603
257.0,2684.52,2429.8516120433424,2729.272875016688,3180.046360842512,2838.228444957409
258.0,2730.73,2955.4421743874964,2872.7729836401586,2230.6820850258914,2863.912978862242
259.0,2797.69,2586.7378587366484,2620.431020751419,3013.4922070715056,2684.7801077891463
260.0,2691.25,2824.741093043624,2598.1485275326227,2255.4285154287186,2462.069541636967
261.0,2549.48,2453.3906418315364,2524.63334021253,2970.487695010538,2681.354432265642
262.0,2405.44,2316.2112606394,2380.3387939294007,2582.355310048799,2239.8592188039183
263.0,2375.67,2504.040409901237,2329.3797736525703,1992.0346738863263,2460.348317822344
264.0,2440.66,2307.6212362436886,2520.469563837374,1980.896608982806,2581.6219212069573
265.0,2496.32,2372.219696364956,2625.371680665973,2282.8141615957625,2331.3442498011814
266.0,2608.56,2389.4095100408176,2534.128863309445,2934.014536291201,2783.687888516636
267.0,2740.52,2576.818911359744,2654.999583129418,2463.1606626090925,3016.6789185443718
268.0,2879.28,2752.7929186541496,2817.409079488624,3451.0383307998686,3051.56972823685
269.0,3049.27,3269.864081329054,2931.1728407688497,3338.7546883724244,2688.553111431774
270.0,3084.8,3444.9189690156663,3035.9092857911364,3759.931706472248,2937.086334110376
271.0,3014.3,3164.402602563244,3115.101034104635,3578.777465471941,2709.14157492506
272.0,2902.4,3120.5694691726503,3059.396117808717,2262.8806772620983,3227.601122287101
273.0,2765.44,3006.557967658689,2664.6288832425853,3296.0678849902506,2902.068511136656
274.0,2657.72,2763.406423610389,2711.143668876893,2221.594043063564,2880.98045270498
275.0,2585.79,2370.9322771100874,2526.4922017821546,2200.823190461625,2767.4832326081496
276.0,2516.85,2611.0560372438576,2641.3236755946514,2782.8637335372587,2289.125041939385
277.0,2492.93,2315.2478511879794,2372.387910962852,2049.27370843322,2379.703413542186
278.0,2585.85,2355.263316892632,2519.4797953513425,2167.8893088115574,2451.087794162625
279.0,2562.32,2729.357853608503,2467.586869092436,2893.622717142305,2710.823039268752
280.0,2366.85,2506.0872125249866,2397.8859068326137,2159.97516498445,2541.091375263561
281.0,480.012,110.19040209359969,501.528315280508,408.0250279334538,242.6371965323708
282.0,481.1070000000001,312.4039355081327,478.9697353665406,425.2729642587383,665.356677526328
283.0,484.418,317.97704773322243,503.5788998767148,502.4332608450541,545.4298215706679
284.0,484.56299999999993,115.91413972443048,481.3097040622305,401.1476675468769,484.4720544654381
285.0,487.11,233.7682244369773,483.68844556703567,517.6497958789181,452.64930046198026
286.0,487.968,193.5726510278644,483.4413793777753,487.4627684731626,579.9485055402507
287.0,484.951,240.6938947943584,484.7082374429773,488.1906963377171,564.5078913511938
288.0,474.623,296.8410889341267,473.9239785221631,484.279998170509,438.3460485262881
289.0,462.99399999999997,805.7772951692008,462.9589229620765,454.2486914873842,428.8781663472906
290.0,458.46099999999996,687.1603310264177,457.9922370852042,461.3185129309553,478.0715807459717
291.0,457.124,642.4261312887506,455.6283134686399,454.4140651203721,466.4059008692543
292.0,467.50300000000004,470.1601393251548,467.6303150992106,471.334500958034,471.2541967855119
293.0,470.00499999999994,471.0977264294031,470.68481868902575,470.0503377389714,468.7579131788066
294.0,472.15900000000005,474.135220170289,472.4436926611969,472.1247081316285,469.8787408629499
295.0,472.76500000000004,473.88062039651095,473.1665848905091,472.56952006579695,470.6726076190843
296.0,469.459,467.7396011624389,469.5685685510943,468.6728860671751,469.2961343530058
297.0,468.65100000000007,468.2429429015671,468.277549482291,468.4709810847976,468.6686539305162
298.0,470.57099999999997,470.1761826043282,470.0495659802318,470.85112524624446,471.0208054894345
299.0,469.324,470.27357340434696,469.21553715327775,469.9561918806555,469.2105103460594
300.0,469.12100000000004,469.9042579963112,468.7430682312993,469.13028866401663,469.00976537535655
301.0,468.527,469.1955590813419,469.3109229405251,468.4535671521078,468.464158817836
302.0,470.831,471.1915807853035,471.1453898192596,471.077455319175,469.9690170807776
303.0,474.46000000000004,473.7643273449525,474.587643490868,473.92593194260735,475.62557788803423
304.0,475.992,477.0945065328615,476.6893385472624,476.2504911959352,477.0348992373949
305.0,474.31300000000005,472.4579688617527,474.6064570280244,475.2523214733328,474.6335856369682
306.0,475.184,475.6779612217866,474.95393011386585,475.2693520909923,475.8790429945136
307.0,476.63899999999995,477.0852476239901,476.452575987623,476.5100527935672,477.2508537418021
308.0,477.2509999999999,477.8784545612947,477.49963009617977,477.3999386831079,477.842644691024
309.0,477.647,478.1292966533867,476.86846805208,477.6102859230041,476.87149225432086
310.0,476.05799999999994,474.75360131785976,475.9637493667631,476.59296415173554,475.8886140154804
311.0,476.2049999999999,475.0946470772424,476.7118798555637,476.3465229551948,475.9911999479222
312.0,478.278,478.8131249392131,479.28875652711656,478.0037984308024,479.0661908809621
313.0,477.15100000000007,476.18417968596856,476.9305709662707,476.5488868222676,476.4628081656874
314.0,473.02399999999994,475.1535813575513,473.0198039306589,473.58195216284287,472.60097357574887
315.0,471.824,472.3896931852328,470.95525930834674,471.7187427981205,471.5276750980655
316.0,473.576,473.4029111419796,472.91550422535846,474.0477432522409,473.0472549753413
317.0,473.93,475.0051487786069,473.1126422024312,473.8567920395528,473.5108954197629
318.0,473.862,473.4508486932313,474.3229467574858,473.803610286086,472.98760614307366
319.0,471.796,470.2858896417984,471.6261483563061,472.0352146115678,471.9770254424172
320.0,472.97499999999997,473.4560677034768,472.6140546988079,472.7393013323191,473.6486747526846
321.0,476.29,476.6073271996381,476.0900110061032,476.929915470912,474.8840245752042
322.0,482.83899999999994,483.0265768244524,482.9689361431405,483.51060657753294,485.1821592701097
323.0,484.93300000000005,485.5332770839445,484.82277777451446,484.68470844714057,482.33644928975417
324.0,485.543,483.7711591943124,485.84750347838593,485.7226641476708,487.1035336953304
325.0,485.14799999999997,485.8894493555599,485.6086768300395,484.8112845935265,484.3344642891413
326.0,489.283,489.143949886408,490.25835059559824,488.6801302005469,490.625880926067
327.0,493.383,493.2375079939033,493.5235723268272,493.0718011318555,496.10160230795407
328.0,494.783,494.17676306408737,494.31838375146793,494.6528694018033,497.148036825266
329.0,490.442,492.84492482664376,490.9721512105481,491.3583395555472,490.7874123070581
330.0,490.1840000000001,489.08298425148,490.0644969155511,490.5367405143133,489.6676369417728
331.0,494.42099999999994,494.3277564964666,493.9844454275178,495.5682489275646,495.4723700848159
332.0,496.6499999999999,496.262138929804,497.1687947585357,496.8517152565785,494.92222573967575
333.0,494.90400000000005,496.1113295813347,494.59420314289633,494.37322983915305,493.5458680054066
334.0,493.113,492.2174324945424,492.6434780125934,493.15667048600034,493.556147217724
335.0,494.45900000000006,495.173764399674,495.4744992703807,493.9864852332871,493.0023066313201
336.0,495.6700000000001,495.1150451358161,495.9290481063977,496.04139077471103,497.0268099996562
