,loss,mape,val_loss,val_mape
0,98.7140884399414,78.64934539794922,72.67314910888672,73.89360809326172
1,95.44509887695312,74.65166473388672,71.294677734375,71.31266784667969
2,94.14995574951172,72.60200500488281,70.831787109375,70.42440032958984
3,93.69908905029297,71.99921417236328,70.6543960571289,70.45570373535156
4,93.52051544189453,72.10520935058594,70.56996154785156,70.7479476928711
5,93.43292999267578,72.27398681640625,70.5230941772461,71.06399536132812
6,93.38258361816406,72.48047637939453,70.49413299560547,71.34651947021484
7,93.3521957397461,72.76788330078125,70.47509002685547,71.57215118408203
8,93.32842254638672,72.8915023803711,70.46273040771484,71.72801208496094
9,93.31517791748047,73.02193450927734,70.45356750488281,71.82401275634766
