,loss,mape,val_loss,val_mape
0,95.55036926269531,75.82443237304688,87.06556701660156,77.43002319335938
1,93.18490600585938,72.32369995117188,86.59614562988281,76.52811431884766
2,92.8104019165039,71.82579040527344,86.42171478271484,76.26506042480469
3,92.66334533691406,71.84070587158203,86.33541870117188,76.17935180664062
4,92.58562469482422,72.02153015136719,86.28571319580078,76.17349243164062
5,92.5390853881836,72.23812866210938,86.25506591796875,76.20842742919922
6,92.5120849609375,72.53157806396484,86.23523712158203,76.26241302490234
7,92.49053192138672,72.7708740234375,86.22208404541016,76.32192993164062
8,92.4804458618164,72.95352172851562,86.21222686767578,76.38506317138672
9,92.47030639648438,73.18653106689453,86.20525360107422,76.44194030761719
