,loss,mape,val_loss,val_mape
0,0.0736306682229042,129.29986572265625,0.06390561163425446,126.2835464477539
1,0.061668142676353455,118.34429168701172,0.05271817371249199,114.4629898071289
2,0.05056221783161163,106.93329620361328,0.03910156339406967,97.69252014160156
3,0.037055350840091705,90.7487564086914,0.024164093658328056,74.9181137084961
4,0.022157784551382065,68.61676025390625,0.013829490169882774,54.74121856689453
5,0.01135961152613163,46.108394622802734,0.012478688731789589,46.96703338623047
6,0.009565631859004498,38.91735076904297,0.012066701427102089,47.82744216918945
7,0.00880496483296156,38.668785095214844,0.011893803253769875,46.52958297729492
8,0.009102203883230686,38.53138732910156,0.011605258099734783,46.550479888916016
9,0.008723106235265732,37.65264892578125,0.0113788191229105,45.988304138183594
10,0.00855594128370285,37.08776092529297,0.011151285842061043,45.493629455566406
11,0.008613364771008492,37.3009147644043,0.010913156904280186,45.48713684082031
12,0.007938814349472523,36.23586654663086,0.010739088989794254,44.228981018066406
13,0.00824966374784708,36.1523551940918,0.010497817769646645,44.48698043823242
14,0.008127142675220966,36.593353271484375,0.01033807173371315,43.01677703857422
15,0.00779431639239192,34.79869079589844,0.010092291049659252,43.96646499633789
16,0.00781832542270422,35.50947952270508,0.009968679398298264,41.67382049560547
17,0.007491519208997488,34.23868942260742,0.00971145834773779,43.31566619873047
18,0.007346130907535553,34.81690979003906,0.009601126424968243,40.56233215332031
19,0.0073842876590788364,33.56354522705078,0.00933076161891222,42.27912521362305
20,0.007023192010819912,34.278568267822266,0.00927580427378416,39.18946075439453
21,0.0071764979511499405,32.77001953125,0.009162317030131817,43.20452117919922
22,0.007169355638325214,35.000938415527344,0.009396083652973175,36.515586853027344
23,0.007401632610708475,31.15096092224121,0.009508672170341015,44.937042236328125
24,0.0077742598950862885,38.04758071899414,0.009635698981583118,35.37488555908203
25,0.007633002009242773,30.474096298217773,0.009175938554108143,44.05495071411133
26,0.007117987144738436,36.00682067871094,0.008868084289133549,35.20546340942383
27,0.00708194961771369,30.035287857055664,0.008555862121284008,42.069236755371094
28,0.006641619838774204,34.38503646850586,0.008310927078127861,35.62042999267578
29,0.006681943777948618,30.78094482421875,0.00803794153034687,39.91789627075195
30,0.006482643075287342,33.17383575439453,0.007923820987343788,35.54350662231445
31,0.006029799580574036,29.101078033447266,0.007761932909488678,39.13277816772461
32,0.006111097056418657,32.10539627075195,0.007723712362349033,34.40900421142578
33,0.006052153650671244,28.570125579833984,0.00770646333694458,39.68035888671875
34,0.0060403007082641125,32.417057037353516,0.007701399270445108,32.7656135559082
35,0.006102409679442644,27.72538185119629,0.00779753690585494,40.286338806152344
36,0.006222971715033054,33.256107330322266,0.007612904999405146,31.609539031982422
37,0.006116226315498352,27.305164337158203,0.007767669856548309,40.21569061279297
38,0.006239092908799648,33.57020950317383,0.0074923099018633366,30.736156463623047
39,0.00607294449582696,26.54750633239746,0.0073883021250367165,39.08347702026367
40,0.005871647037565708,32.521705627441406,0.006948423571884632,30.945419311523438
41,0.005724899470806122,26.52606201171875,0.006919813342392445,37.566890716552734
42,0.005618087016046047,31.636554718017578,0.00680328905582428,29.938796997070312
43,0.005482201464474201,25.81313705444336,0.0066663040779531,36.75101089477539
44,0.005254892632365227,30.30556297302246,0.006413325667381287,29.570232391357422
45,0.005415978841483593,25.692468643188477,0.006512152962386608,36.325050354003906
46,0.00533364387229085,31.045032501220703,0.006202656775712967,28.568649291992188
47,0.005098902154713869,24.696876525878906,0.0063118645921349525,35.82521057128906
48,0.00507311150431633,30.458059310913086,0.006204936187714338,27.114246368408203
49,0.005269823595881462,24.01055335998535,0.00643050204962492,36.70610809326172
50,0.005228993017226458,31.423004150390625,0.006300619337707758,25.75885009765625
51,0.0056281848810613155,23.562280654907227,0.006481067277491093,37.214012145996094
52,0.005315708462148905,31.82708168029785,0.005815647542476654,25.756000518798828
53,0.0050166938453912735,23.175695419311523,0.005851552821695805,34.86163330078125
54,0.004643839783966541,29.3409366607666,0.005327803082764149,25.69482421875
55,0.0047319489531219006,22.88555908203125,0.005493870470672846,33.61162567138672
56,0.004496667068451643,28.76820182800293,0.005122367292642593,24.74486541748047
57,0.004420504905283451,21.534955978393555,0.00544215040281415,33.79146194458008
58,0.004480171017348766,28.91119956970215,0.004961625672876835,23.738393783569336
59,0.00433397525921464,21.351886749267578,0.005400920752435923,33.915306091308594
60,0.004390309099107981,28.552019119262695,0.0048405686393380165,22.71624755859375
61,0.004435565788298845,20.792285919189453,0.005346746649593115,33.86561965942383
62,0.004663480445742607,29.5372314453125,0.004908767994493246,21.46872329711914
63,0.004697402939200401,21.098690032958984,0.005390320438891649,34.25922393798828
64,0.004352867603302002,28.827150344848633,0.0046079568564891815,21.18426513671875
65,0.004450519103556871,19.92940330505371,0.00513765262439847,33.34771728515625
66,0.004382317885756493,28.729942321777344,0.004418245516717434,20.595600128173828
67,0.004176151007413864,19.617595672607422,0.004905810113996267,32.480751037597656
68,0.004331853240728378,28.40843963623047,0.004134976305067539,20.179370880126953
69,0.004150891676545143,19.765316009521484,0.004754524677991867,31.952566146850586
70,0.003776747267693281,26.438093185424805,0.004043302033096552,19.34536361694336
71,0.003873060457408428,18.705795288085938,0.004662439692765474,31.63739013671875
72,0.003930784296244383,26.927772521972656,0.00412385631352663,18.254863739013672
73,0.004172897897660732,18.496782302856445,0.005122196860611439,33.69457244873047
74,0.004349029157310724,28.704586029052734,0.004173297435045242,17.644046783447266
75,0.00424479553475976,18.320802688598633,0.004836482461541891,32.51108169555664
76,0.003941896837204695,27.083656311035156,0.003809745889157057,17.81471824645996
77,0.0039198449812829494,18.62843132019043,0.004327145870774984,30.186731338500977
78,0.003707881085574627,25.870145797729492,0.00361444940790534,17.602039337158203
79,0.003655420383438468,18.197921752929688,0.004377801436930895,30.524587631225586
80,0.0036569596268236637,25.546573638916016,0.0035890680737793446,16.966358184814453
81,0.003737102495506406,17.793399810791016,0.004399358760565519,30.6857852935791
82,0.0037007704377174377,25.949268341064453,0.0035129189491271973,16.68268394470215
83,0.0037193801254034042,17.742069244384766,0.00456009479239583,31.4412899017334
84,0.00393740925937891,26.85892677307129,0.003598838346078992,15.836535453796387
85,0.0038003206718713045,17.927715301513672,0.004624078515917063,31.712493896484375
86,0.003694077953696251,25.810928344726562,0.0036166526842862368,15.586332321166992
87,0.0037728215102106333,17.292922973632812,0.0046326834708452225,31.743017196655273
88,0.0037539564073085785,26.094106674194336,0.0035434006713330746,15.632858276367188
89,0.0037180467043071985,17.282760620117188,0.00433414988219738,30.40260887145996
90,0.0036256983876228333,25.411203384399414,0.003358798800036311,16.08930206298828
91,0.003630158957093954,17.302200317382812,0.004254138097167015,30.009939193725586
92,0.0034532290883362293,24.750246047973633,0.0033265738748013973,15.8124361038208
93,0.003479989245533943,17.076141357421875,0.004227525554597378,29.865991592407227
94,0.003667781362310052,25.425216674804688,0.0033186953514814377,15.56132698059082
95,0.0034637909848243,17.148059844970703,0.004254191182553768,29.95757484436035
96,0.003644444514065981,25.367910385131836,0.0033129893708974123,15.354829788208008
97,0.003632543608546257,16.908966064453125,0.004747232887893915,32.074684143066406
98,0.0038913178723305464,26.6629638671875,0.003450791584327817,14.950729370117188
99,0.003831626148894429,16.962921142578125,0.004410053603351116,30.680572509765625
100,0.00357425375841558,25.223777770996094,0.003210286842659116,15.67754077911377
101,0.0036447173915803432,17.243946075439453,0.004034736659377813,28.89911460876465
102,0.0034945423249155283,24.513153076171875,0.00319274771027267,15.554171562194824
103,0.003454884747043252,17.152318954467773,0.004122643731534481,29.3135929107666
104,0.0034808500204235315,24.481216430664062,0.0031472756527364254,15.54179859161377
105,0.0032993999775499105,16.755897521972656,0.004059855826199055,28.98866844177246
106,0.003401984227821231,24.137073516845703,0.0031569763086736202,15.284231185913086
107,0.003417379455640912,16.71519660949707,0.00408750306814909,29.114120483398438
108,0.0034649884328246117,24.425674438476562,0.0030705209355801344,15.586709976196289
109,0.0034094874281436205,17.15917205810547,0.004129788372665644,29.295917510986328
110,0.00336249521933496,24.168846130371094,0.0032428831327706575,14.786221504211426
111,0.0036126826889812946,17.316761016845703,0.004399255849421024,30.533946990966797
112,0.0036032155621796846,25.052345275878906,0.003233864437788725,14.867121696472168
113,0.0036667976528406143,16.63108253479004,0.004519165493547916,31.079004287719727
114,0.0037998331245034933,25.99259376525879,0.0033015895169228315,14.757247924804688
115,0.0037168425042182207,17.668075561523438,0.00439357478171587,30.578277587890625
116,0.003763887332752347,25.591796875,0.0031769797205924988,15.169507026672363
117,0.0034880838356912136,16.678184509277344,0.004046600311994553,28.9903507232666
118,0.003264841390773654,23.633798599243164,0.0029791654087603092,16.126605987548828
119,0.0031386478804051876,16.764310836791992,0.0036030535120517015,26.53851318359375
120,0.0031342050060629845,22.48368263244629,0.0029655129183083773,15.769704818725586
121,0.0032082682009786367,17.06667137145996,0.003861109958961606,27.982158660888672
122,0.0031971402931958437,23.23786163330078,0.003065347671508789,15.083114624023438
123,0.0032487940043210983,16.36534881591797,0.004091902170330286,29.1292724609375
124,0.0032976074144244194,23.871370315551758,0.0031896091531962156,14.579785346984863
125,0.003515734802931547,16.07437515258789,0.004617077298462391,31.45123291015625
126,0.0037722624838352203,25.9119873046875,0.0032746430952101946,14.467893600463867
127,0.0035582410637289286,16.685606002807617,0.004169762600213289,29.56050682067871
128,0.0035065163392573595,24.71759796142578,0.0030707349069416523,15.070210456848145
129,0.0033781633246690035,16.336566925048828,0.004056599922478199,29.0156307220459
130,0.0034054145216941833,24.233837127685547,0.003062243340536952,15.052694320678711
131,0.00346218585036695,16.489084243774414,0.004063168540596962,29.060277938842773
132,0.0034105435479432344,23.97211265563965,0.0030500884167850018,15.046926498413086
133,0.0031804360914975405,16.45274543762207,0.003816964803263545,27.81549644470215
134,0.003226618515327573,23.25282096862793,0.002976637799292803,15.228497505187988
135,0.003210074733942747,16.699045181274414,0.00391643401235342,28.30144691467285
136,0.0033835903741419315,23.88941192626953,0.002968273824080825,15.061126708984375
137,0.0032366542145609856,16.14263916015625,0.004141821060329676,29.384319305419922
138,0.0037191056180745363,25.637435913085938,0.0032001298386603594,14.212278366088867
139,0.0035608671605587006,16.496503829956055,0.0041575003415346146,29.495075225830078
140,0.003512757131829858,24.81792449951172,0.00304700480774045,14.75243854522705
141,0.003355876775458455,16.68442726135254,0.003910365980118513,28.2810001373291
142,0.003119179978966713,22.955549240112305,0.0029556178487837315,14.990148544311523
143,0.0032751320395618677,16.34684944152832,0.003981201909482479,28.626052856445312
144,0.0032542385160923004,23.522987365722656,0.00297271809540689,14.870458602905273
145,0.003248281544074416,16.411745071411133,0.003871948691084981,28.113061904907227
146,0.0032580161932855844,23.42645263671875,0.002920410130172968,15.087747573852539
147,0.003092029131948948,16.27247428894043,0.003866660175845027,28.082727432250977
148,0.003145691007375717,23.005916595458984,0.002922092331573367,14.92291259765625
149,0.003250181209295988,16.251873016357422,0.004119229968637228,29.289718627929688
150,0.0034580635838210583,24.535146713256836,0.0030717221088707447,14.307263374328613
151,0.0034611003939062357,16.40843963623047,0.004181123338639736,29.602184295654297
152,0.003331306856125593,23.971277236938477,0.0029788841493427753,14.704095840454102
153,0.0032611379865556955,16.17866325378418,0.003822284284979105,27.905628204345703
154,0.003096477361395955,22.455232620239258,0.0028357566334307194,15.374710083007812
155,0.0030568738002330065,16.57384490966797,0.0035092546604573727,26.147109985351562
156,0.002860243897885084,21.31113052368164,0.002808626275509596,15.330357551574707
157,0.0030282428488135338,15.922100067138672,0.003740007057785988,27.42378807067871
158,0.0030969048384577036,22.541458129882812,0.0029367278330028057,14.490727424621582
159,0.0034131156280636787,16.602581024169922,0.004424368962645531,30.608379364013672
160,0.0037476900033652782,25.949918746948242,0.0032447180710732937,13.5310640335083
161,0.003598060691729188,16.604480743408203,0.0042320541106164455,29.8653507232666
162,0.0036499234847724438,25.47978973388672,0.002957361750304699,14.570544242858887
163,0.003281038487330079,15.943537712097168,0.003750919597223401,27.58584976196289
164,0.0031439648009836674,22.68357276916504,0.0028107597026973963,15.278533935546875
165,0.003132123500108719,16.406465530395508,0.0036219109315425158,26.876338958740234
166,0.003038207069039345,22.37773895263672,0.002798709785565734,15.154911994934082
167,0.0030775447376072407,16.199039459228516,0.003522386308759451,26.282812118530273
168,0.0029919715598225594,22.00646209716797,0.002804000396281481,14.762359619140625
169,0.0030436930246651173,16.008365631103516,0.0038911837618798018,28.234363555908203
170,0.0033202196937054396,23.659881591796875,0.0029288260266184807,14.23853588104248
171,0.003267128486186266,15.94368839263916,0.004107223823666573,29.292621612548828
172,0.0035698667634278536,25.05738639831543,0.0030068233609199524,13.992709159851074
173,0.003360807429999113,15.85428524017334,0.004011815879493952,28.873504638671875
174,0.0033983602188527584,24.440460205078125,0.0029002390801906586,14.381155014038086
175,0.0032394160516560078,16.428972244262695,0.0036346926353871822,26.983163833618164
176,0.0031106702517718077,22.521507263183594,0.0027398683596402407,15.212260246276855
177,0.0029439269565045834,16.20400619506836,0.0035655915271490812,26.584716796875
178,0.0029073741752654314,22.00705337524414,0.0028111531864851713,14.398600578308105
179,0.003160293912515044,16.41550064086914,0.0037131835706532,27.36077308654785
180,0.003203677013516426,23.149629592895508,0.0028582033701241016,14.16065788269043
181,0.0032370039261877537,15.94162368774414,0.0038826055824756622,28.21869468688965
182,0.003149578347802162,23.271160125732422,0.0029461600352078676,13.761279106140137
183,0.0032290297094732523,16.078105926513672,0.003862489713355899,28.152856826782227
184,0.003186723915860057,23.550291061401367,0.002831511665135622,14.320019721984863
185,0.0032004385720938444,16.215333938598633,0.003531006397679448,26.467309951782227
186,0.002969007706269622,21.954065322875977,0.002770807361230254,14.558328628540039
187,0.0031584419775754213,15.852173805236816,0.003608179511502385,26.900009155273438
188,0.0030127728823572397,22.481035232543945,0.0027060932479798794,14.894617080688477
189,0.0030791088938713074,16.522321701049805,0.003564717248082161,26.629222869873047
190,0.0029955157078802586,22.42894172668457,0.0027833753265440464,14.105853080749512
191,0.0030760157387703657,16.14280128479004,0.00362113444134593,26.929668426513672
192,0.003068561665713787,22.93912124633789,0.0028395061381161213,13.777114868164062
193,0.0031774460803717375,15.503375053405762,0.004020737484097481,28.855892181396484
194,0.0032031377777457237,23.401344299316406,0.00277350889518857,14.123786926269531
195,0.002968156710267067,15.578039169311523,0.0036098237615078688,26.93167495727539
196,0.003036498324945569,22.72385597229004,0.002694918541237712,14.448257446289062
197,0.002906306879594922,15.9025239944458,0.003402121365070343,25.727619171142578
198,0.0029385758098214865,21.475135803222656,0.0026522025000303984,14.623387336730957
199,0.003017930779606104,15.818258285522461,0.003798817750066519,27.847143173217773
200,0.00315646268427372,23.030445098876953,0.0028104479424655437,13.732381820678711
201,0.003178342478349805,15.936788558959961,0.00390660623088479,28.417577743530273
202,0.0033184997737407684,24.098894119262695,0.0027866498567163944,13.832295417785645
