Index,Real,Predicted
1.0,1114.16,1001.0433219253289
2.0,35.8158,1.0
3.0,868.7459999999999,842.0045137341798
4.0,948.28,922.0491742512042
5.0,1682.9000000000003,1467.2612431122852
6.0,1134.44,1176.1099988656983
7.0,28.3634,1.0
8.0,838.691,822.4282062508875
9.0,1038.95,956.1751825980725
10.0,1698.43,1576.7410566378371
11.0,1076.03,977.9741883624039
12.0,43.7686,1.0
13.0,887.734,857.9909354250499
14.0,848.056,877.1907054744389
15.0,1906.4,2174.5209268826657
16.0,1110.63,1070.9379602914669
17.0,25.197299999999995,1.0
18.0,833.376,849.5423579476501
19.0,966.946,914.9665194435372
20.0,1599.21,1775.2074563914498
21.0,1100.3,988.7979389414371
22.0,44.227,237.0950849226561
23.0,830.951,806.1173163104635
24.0,912.872,867.2182129690246
25.0,1862.64,1709.6170758046724
26.0,1144.04,1224.110428256401
27.0,22.951,1.0
28.0,799.963,782.4763064345349
29.0,993.776,958.0628716984628
30.0,1393.77,1484.807186817537
31.0,1187.19,1082.018729495447
32.0,40.1314,1.0
33.0,909.234,956.1865576856543
34.0,997.327,1053.5700455871113
35.0,1665.67,1462.1876502181913
36.0,1254.13,1176.41467277547
37.0,17.6613,1.0
38.0,897.139,871.3840336880646
39.0,905.65,928.5984096750853
40.0,1730.45,2001.4204778188976
41.0,1367.08,1455.8777049427947
42.0,38.591,210.32487746213928
43.0,855.126,820.9500110732163
44.0,938.134,981.2440371105305
45.0,1803.94,2058.391264982297
46.0,1312.28,1468.8629607343958
47.0,18.3214,1.0
48.0,709.054,706.0615475241744
49.0,1048.05,1001.5453131822123
50.0,2236.75,2686.5803734092933
51.0,1948.4000000000003,1640.9462649405612
52.0,35.4427,1.0
53.0,828.4839999999999,800.1982264461553
54.0,1025.38,940.1395764213704
55.0,2344.43,2532.7213954447534
56.0,2658.56,2279.8844181427403
57.0,22.1022,216.7085754017025
58.0,726.773,727.0048734271942
59.0,904.469,925.0438839459442
60.0,2275.53,2439.21656035495
61.0,3180.56,3624.873755203088
62.0,41.4999,1.0
63.0,853.331,820.3103829808905
64.0,916.1470000000002,944.8606182303429
65.0,2414.76,2029.9159828304141
66.0,3275.15,3670.283016843919
67.0,33.9325,181.15812744151344
68.0,775.881,784.0615537489491
69.0,946.178,980.14633641086
70.0,2508.07,2726.78117816781
71.0,2992.41,3428.8753098401826
72.0,35.1321,1.0
73.0,594.509,629.9544266616049
74.0,717.969,719.6657589527761
75.0,1807.87,2084.9914334989953
76.0,3486.87,2721.2552976771876
77.0,32.5888,1.0
78.0,785.384,778.6341054617177
79.0,676.745,666.0165955402605
80.0,2107.62,2384.7995420926695
81.0,2511.36,2122.3067042502207
82.0,34.8583,235.41731011262033
83.0,814.1889999999999,805.3296366144407
84.0,638.807,617.946525118092
85.0,2474.97,2905.261645135724
86.0,2721.91,3285.3481976966555
87.0,7.992230000000001,1.0
88.0,672.217,657.0210108992995
89.0,909.899,855.400450380875
90.0,1890.5899999999997,2118.0638744533117
91.0,1838.85,1985.9742556577437
92.0,30.9504,1.0
93.0,831.944,853.7071652429983
94.0,846.848,877.6941520763557
95.0,1946.2400000000002,1609.7598608683982
96.0,2153.04,2428.09563625576
97.0,6.2564,1.0
98.0,648.351,661.5948735813297
99.0,915.141,955.9985830844851
100.0,1557.31,1415.223794936226
101.0,1291.01,1440.8276863528997
102.0,30.9401,238.24132127184146
103.0,847.898,877.2501288193818
104.0,897.731,857.9078314081889
105.0,1722.6299999999999,1509.0142401892656
106.0,1415.87,1210.0198197863697
107.0,15.1294,1.0
108.0,768.28,764.1998492405163
109.0,965.102,896.7920555725327
110.0,1444.85,1294.989864058463
111.0,1133.74,1043.2352409848563
112.0,33.7367,1.0
113.0,830.9480000000001,805.0450079772595
114.0,957.032,1024.2029378185891
115.0,1667.51,1907.2509493808786
116.0,1138.13,1082.7848198182269
117.0,24.639500000000005,217.11419720654925
118.0,829.704,818.6000502096401
119.0,1234.12,1378.0847040283616
120.0,1622.95,1430.3314318153914
121.0,1116.81,1226.5418958025898
122.0,35.1884,1.0
123.0,880.783,905.1056796610467
124.0,976.58,1042.1598312321655
125.0,1733.12,1840.6140099024692
126.0,1133.02,1087.6357834022215
127.0,28.5793,1.0
128.0,856.441,892.042082117101
